reaction_id,reaction_name,subsystem,genes,minimum,maximum
ACS2,Acetyl-CoA synthase (propionate),Propanoate metabolism,78894;60525,0.0,0.0
EX_fvs_e,Exchange reaction for fluvastatin in intestinal lumen,Exchange/demand reaction,,-100.000000000001,-99.99999999999727
C160CRNt,C160 transport into the mitochondria,Fatty acid oxidation,57279,-1000.0,1000.0
ACGAMtly,N-acetyl-glucosamine lysosomal efflux,"Transport, lysosomal",,0.0,1000.0
GLUDym,"Glutamate dehydrogenase (NADP), mitochondrial",Glutamate metabolism,14661,-1000.0,342.590262772587
C4DCCACT,Transport of succinyl carnitine into cytosol,Fatty acid oxidation,57279,0.0,1.9634664264837434e-12
R00100,R01803,,12764,-500.0,-488.0028137656612
EX_aracheth_e,Exchange of O-Arachidonoyl Ethanolamine,Exchange/demand reaction,,0.0,3.382183422218077e-12
HMR_2964,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;94180;50790;216739;26458;433256;14081;74205,0.0,0.0
GLUDC,Glutamate Decarboxylase,Glutamate metabolism,14415;14417,0.0,1.2505552149377763e-12
ACOADH120_m,Acyl-CoA dehydrogenase (12:0),Fatty acid oxidation,229211;11364;11370;11363,0.0,1.9916512883355608e-11
HMR_0389,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;94180;50790;216739;26458;433256;14081;74205,0.0,0.0
CHSTEROLt1,Cholesterol intracellular transport,"Transport, mitochondrial",59045,-1000.0,1000.0
MTHFD2i,Methylenetetrahydrofolate dehydrogenase  NAD,Folate metabolism,665563;17768,-1000.0,1000.0
OCT11EFATP_1,Uptake of Vaccenic Acid,Fatty acid oxidation,26458;26459;225579;26568;26569;26457,0.0,0.0
RE3113C,RE3113,Fatty acid oxidation,,0.0,3.5811353882309053e-12
HMR_2673,HMR 2673,"Transport, mitochondrial",207151;57279;434674;20517;236149;171405;236293;214663;30805;319800,-1000.0,1000.0
HMR_2193,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,66775;70757;57874;30963;67044,0.0,1.4559020655724453e-11
LDH_Lm,"L-lactate dehydrogenase, mitochondria",Pyruvate metabolism,16832;52815;16828,768.4186876181993,806.0529479780597
PPMI12346Ptn,5-diphosphatidylinositol pentakisphosphate nuclear transport (diffusion),"Transport, nuclear",,0.0,0.0
NABTNO,N4 AcetylaminobutanalNAD oxidoreductase,Arginine and proline metabolism,11668;110695;19378;56752;11671,0.0,0.0
UMPK5n,"UMP kinase (dATP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
HMR_2884,HMR 2884,"Transport, endoplasmic reticular",20520,-1000.0,1000.0
ACNMCT,CTP:N-acylneuraminate cytidylyltransferase,Aminosugar metabolism,12764,0.0,0.0
r2113,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HOXG,Heme oxygenase 1,Heme degradation,15368;15369,0.0,0.0
HMR_0629,Phospholipase D,Glycerophospholipid metabolism,104759;18807;194908;18805;18806,0.0,0.0
GALASE20ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,19025;50917;18010;12091,0.0,0.0
HMR_3072,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,74147;15488,0.0,9.919176591210998e-13
PCHOLN201_HSABCt,"Transport of 1-Eicosenoylglycerophosphocholine (Delta 11) , Sn1-Lpc (20:1)","Transport, extracellular",54670;11303;18670;11982;54667,0.0,0.0
HSD17B4x,Hydroxysteroid (17-beta) dehydrogenase 4,Bile acid synthesis,15488,0.0,0.0
HMR_3235,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;93747,0.0,4.800426722795237e-12
ALAPAT4te,Transport of Alanine via Pat4,"Transport, extracellular",234967,-1000.0,1000.0
DATPtn,DATP diffusion in nucleus,"Transport, nuclear",,2.269811583055009,2.2698115830550023
HMR_7758,HMR 7758,"Transport, mitochondrial",13167,0.0,0.0
r0221_1,Propinol Adenylate:Coa Ligase (AMP-Forming),Miscellaneous,68738;60525;380660,0.0,1.5916157281026244e-12
HMR_3625,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
HMR_1242,HMR 1242,"Transport, peroxisomal",,-1000.0,1000.0
HMR_0271,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;94180;50790;216739;26458;433256;14081;74205,0.0,1.0231815394945443e-12
C226CPT1,Carnitine C22:6 transferase,Fatty acid oxidation,12894;78070;12895,0.0,0.0
r1664,Y+LAT2 Utilized transport,"Transport, extracellular",330836,-1000.0,1000.0
CPK1,Adenylate kinase,Nucleotide interconversion,66588,-1000.0,1000.0
SPTc,Serine-pyruvate aminotransferase,"Glycine, serine, alanine, and threonine metabolism",11611,0.0,2.3956241880877347e-12
HMR_2700,HMR 2700,"Transport, mitochondrial",207151;57279;434674;20517;236149;171405;236293;214663;30805;319800,0.0,0.0
MI4PP,1D-myo-Inositol 4-phosphate phosphohydrolase,Inositol phosphate metabolism,55980;114663,0.0,2.7284841053187847e-12
LDH_L,L-lactate dehydrogenase,Glycolysis/gluconeogenesis,16832;54122;16833;16828;106557,-1000.0,231.58131238178137
PCHOLSTE_HSABCt,Transport of 1-Stearoylglycerophosphocholine,"Transport, extracellular",54670;11303;18670;11982;54667,0.0,0.0
HMR_0298,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,12012;171282;217700;171210;171281;70025,-2.5295321393059567e-12,1.0231815394945443e-12
G5SDym,"Glutamate-5-semialdehyde dehydrogenase, mitochondria",Urea cycle,56454,0.0,0.0
HEXA2l,"Hexosaminidase A, Lysosomal",Sphingolipid metabolism,15212;15211,0.0,0.0
MI14PP,"D-myo-Inositol-1,4-bisphosphate 1-phosphohydrolase",Inositol phosphate metabolism,16329,0.0,0.0
ADNtm,"Equilibrative nucleoside transporter, mitochondrial","Transport, mitochondrial",63959,0.0,2.1221543041368327e-12
r0358,Glycolysis / Glyconeogenesis EC:2.7.1.1,Fructose and mannose metabolism,15277;212032;15275,0.0,1.1895777292507278e-11
LNLNCGCPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,12894;78070;12895,-1000.0000000000034,1000.0000000000036
HMR_2757,HMR 2757,"Transport, mitochondrial",207151;57279;434674;20517;236149;171405;236293;214663;30805;319800,-1000.0,1000.0
CRVSM23hr,Beta-glucuronidase of cerivastatin-M23-glucuronide to M23 form,Drug metabolism,110006,0.0,0.0
ACONT,Aconitate hydratase,Citric acid cycle,11428;64602,-1000.0,1000.0
CVM23GLUChc,Glucuronidation of cerivastatin-M23,Drug metabolism,394436;22236,0.0,0.0
KHK,Ketohexokinase,Fructose and mannose metabolism,16548,0.0,1.1440485985459466e-11
r0441,Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21,Fatty acid oxidation,12894;12896,-3.6923761797042415e-12,0.0
ESTRONESt,Estrone 3-sulfate transport via bicarbonate countertransport,"Transport, extracellular",101488;58807;108115;28253;108116;108096,-1000.0,1000.0
RE3247X,Acyl Coenzyme A Oxidase,Fatty acid oxidation,11430;80911;93732,0.0,0.0
PCHOLN183_HSABCt,"Transport of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)","Transport, extracellular",54670;11303;18670;11982;54667,0.0,0.0
HMR_2985,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;94180;50790;216739;26458;433256;14081;74205,0.0,0.0
HMR_3716,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
EX_cyan_e,Hydrogen cyanide exchange,Exchange/demand reaction,,-23.99437246868672,0.0
HMR_0188,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;94180;50790;216739;26458;433256;14081;74205,0.0,0.0
HPYRDCm,"Hydroxypyruvate decarboxylase, mitochondria",Glyoxylate and dicarboxylate metabolism,,0.0,9.374616638524458e-13
DEOXFVShc,Formation of deoxy-fluvastatin-dinor,Drug metabolism,74147;11430;15488;235674,99.9999999999974,100.0
IMPC,IMP cyclohydrolase,Purine synthesis,108147,-1.2505552149377763e-12,0.0
HPDECECOAm,Dehydrogenation of Heptadecanoyl Coa,Fatty acid oxidation,11363,0.0,0.0
3HCO3_NAt,Bicarbonate transport (Na/HCO3 1:3 cotransport),"Transport, extracellular",54403;232156,-1000.0,1000.0
PHPYRte,Transport of Phenylpyruvate via Proton Symport,"Transport, extracellular",80879;20503;20501,99.99999999999045,100.0
RE1522M,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,74147;93747;231086;97212,0.0,1.3073986337985843e-12
EX_M00234_e,EX M00234[e],Exchange/demand reaction,,-4.661160346586257e-12,0.0
HMR_2705,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12894;78070;12895,-2.533084852984757e-12,0.0
APNPT,ATP:pantetheine 4'-phosphotransferase,CoA synthesis,75735;269614;211347;74450,0.0,0.0
CERT1rt,Ceramide transport protein,"Transport, endoplasmic reticular",68018,0.0,0.0
AKGDm,2-oxoglutarate dehydrogenase,Citric acid cycle,78920;27402;18293;13382,882.4547001032495,882.4547001033293
PGESc,Prostaglandin E synthase,Eicosanoid metabolism,56351;64292;96979,0.0,1000.0
SMPD3g,"Sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)",Sphingolipid metabolism,238011;58994;77626,0.0,1.1368683772161603e-12
RE3228C,RE3228,Fatty acid synthesis,,0.0,1.0231815394945443e-12
TRYPTAOX,Tryptamine:oxygen oxidoreductase(deaminating)(flavin-containing),Tryptophan metabolism,76507;109731;17161;237940,0.0,0.0
RE2649M,Palmitoyl Coenzyme A Hydrolase,Bile acid synthesis,70025;171210,0.0,0.0
GLNS,Glutamine synthetase,Glutamate metabolism,14645;266744,0.0,0.0
PA_HStn,"Phosphatidate transport, nuclear","Transport, nuclear",,0.0,0.0
HMR_2215,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,12686;170439;54326;74559;83603;68801;54325,0.0,0.0
HPDECEm,Hydrolysis of Heptadecenoyl Coa,Fatty acid oxidation,66834;170789;70025;171210,0.0,0.0
r0750,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NADP+ oxidoreductase (B-specific); 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NADP+ oxidoreductase Bile acid biosynthesis EC:1.1.1.50",Bile acid synthesis,83702,0.0,1000.0
ADMDC,Adenosylmethionine decarboxylase,Arginine and proline metabolism,100041585;11702,0.0,0.0
HMR_0290,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,12012;171282;217700;171210;171281;70025,0.0,0.0
HMR_2621,HMR 2621,"Transport, mitochondrial",207151;57279;434674;20517;236149;171405;236293;214663;30805;319800,-3.161915174132446e-12,0.0
HMR_2989,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;94180;50790;216739;26458;433256;14081;74205,0.0,0.0
GUACYC,Guanylate cyclase,Nucleotide interconversion,60596;14917;14919;54195;230103;18160;245650;234889,0.0,0.0
PEAR_HSABCt,Transport of 1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine,"Transport, extracellular",50770;320940,0.0,0.0
MDRPD,5-Methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase,Arginine and proline metabolism,,0.0,0.0
GK1,Guanylate kinase (GMP:ATP),Nucleotide interconversion,14923,7.922732306324519,7.922732306331682
HMR_8476,HMR 8476,"Transport, nuclear",63959;13340,618.3373367166148,655.971597076484
RE3120C,RE3120,Fatty acid oxidation,54326;170439;68801;83603,0.0,0.0
PGL,6-phosphogluconolactonase,Pentose phosphate pathway,66171,0.0,0.0
DM_pcreat_c,"Demand for  Phosphocreatine,  Cytosolic",Exchange/demand reaction,,0.0,0.0
GASNASE2ly,"Glycosylasparaginase, lysosomal",N-glycan degradation,11593,0.0,0.0
EX_didecaeth_e,"Exchange of C12:0-Ethanolamide, Didecanoyl Ethanolamide",Exchange/demand reaction,,0.0,3.979039320256561e-12
HMR_3670,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
RE3241C,RE3241,Fatty acid synthesis,54326;170439;68801;83603,0.0,1.2505552149377763e-12
RE2999M,Dodecenoyl Coenzyme A Isomerase,Fatty acid oxidation,13177;74147;23986,0.0,7.901235221652314e-12
PNTK,Pantothenate kinase,CoA synthesis,75735;269614;211347;74450,0.0,0.0
XOLEST183CEH,"Hydrolysis of 1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",Cholesterol metabolism,12613;16889,0.0,0.0
HMR_0814,"Alpha-N-Acetylneuraminate Alpha-2, 8-Sialyltransferase",Glycosphingolipid metabolism,20449,0.0,0.0
RE3178M,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15107;15108;231086;97212;15488;74147,0.0,0.0
r2225,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
PHYHx,"Phytanoyl-CoA dioxygenase, peroxisomal",Fatty acid oxidation,16922,0.0,0.0
GARFT,Phosphoribosylglycinamide formyltransferase,Purine synthesis,14450,0.0,0.0
r2093,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_8579,Alpha-Amylase,Starch and sucrose metabolism,100043684;109959;100043686;11722;100043688,99.99999999999682,100.0
THYOXt2,T4 transport via facilitated diffusion,"Transport, extracellular",20502,-1000.0,1000.0
GLYOXm,Hydroxyacylglutathione hydrolase  mitochondrial,Pyruvate metabolism,14651,0.0,0.0
ACNAMlt,N-acetylneuraminate transport into lysososme,"Transport, lysosomal",235504,0.0,0.0
RE3168C,RE3168,Fatty acid oxidation,,0.0,0.0
PPM,Phosphopentomutase,Pentose phosphate pathway,72157;66681,890.3047037668268,890.3047037668587
PCHOLMYR_HsABCt,Transport of 1-Myristoylglycerophosphocholine,"Transport, extracellular",54670;11303;18670;11982;54667,0.0,0.0
PI3P4K,Phosphatidylinositol 3-phosphate 4-kinase,Inositol phosphate metabolism,224020;18720;84095;107650;18719;18717,0.0,0.0
HMR_3651,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
EX_hepdeceth_e,Exchange of Heptadecanoyl Thanolamide (C17:0),Exchange/demand reaction,,0.0,5.6843418860808015e-12
HMR_2263,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,12686;170439;54326;74559;83603;68801;54325,0.0,3.54702933691442e-12
r1150,Facilitated diffusion,"Transport, lysosomal",,0.0,3.126388037344441e-11
NDPK3m,"ATP:CDP phosphotransferase, mitochondria",Nucleotide interconversion,54369;56520,0.0,3.183231456205249e-12
FAOXC164C165x,"Fatty Acid Beta Oxidation (C16:4->C16:5), Peroxisomal",Fatty acid oxidation,11430,0.0,0.0
HMR_2264,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,Fatty acid synthesis,56348,0.0,0.0
HMR_3627,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
PCHOLN1836_HSABCt,"Transport of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)","Transport, extracellular",54670;11303;18670;11982;54667,0.0,0.0
RE3169C,RE3169,Fatty acid oxidation,,0.0,0.0
BUTt,Butyrate transport (diffusion),"Transport, extracellular",12491;225579;12140;26457;75497;16592;11770;16204;14080;26568;14077;21884;26569,-1000.0,1000.0
HSD3A2r,3 alpha-hydroxysteroid dehydrogenase (type 3),Steroid metabolism,83702,-1000.0,1000.0
NAt5,Sodium/ammonium proton antiporter,"Transport, extracellular",20544;105243;226999,-1000.0,1000.0
HMR_3205,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,97212;231086;52538,0.0,0.0
PGDI,Prostaglandin-H2 D-isomerase [Precursor],Eicosanoid metabolism,54486;19215,-1000.0,1000.0
GALASE18ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,19025;50917;18010;12091,0.0,0.0
EX_strch1_e,"Starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]}) exchange",Exchange/demand reaction,,0.0,0.0
R01115,R01115,Aminosugar metabolism,12764,0.0,6.445238044060121e-13
3MOX4HOXPGALDOX_NADP,3-Methoxy-4-hydroxyphenylglycolaldehyde:NADP+ oxidoreductase,Tyrosine metabolism,67689;56847;621603;11670;73458,0.0,1.3216094885137863e-12
HMR_3664,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,5.7411853049416095e-12
HMR_2348,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,Fatty acid synthesis,56348,0.0,0.0
HMR_2622,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,-3.5171638446722263e-12,0.0
MI1345PP,"D-myo-Inositol 1,3,4,5-tetrakisphosphate 5-phosphohydrolase",Inositol phosphate metabolism,16331;64436;104015;16332;170835;212111;16330,0.0,0.0
r0220_1,Propinol Adenylate:Coa Ligase (AMP-Forming) Ec:6.2.1.17 Ec:6.2.1.1,Miscellaneous,68738;60525;380660,0.0,0.0
ADRNCRNt,Transport into the mitochondria (carnitine),Fatty acid oxidation,57279,-1000.000000000004,1000.0
RE3103C,RE3103,Fatty acid oxidation,54326;170439;68801;83603,0.0,0.0
RE2998M,Acyl Coenzyme A Oxidase,Fatty acid oxidation,11430,0.0,9.450218385609332e-12
BILIRED2,Nadh biliverdin reductase,Heme synthesis,109778;233016,0.0,0.0
r0541,"Glutaryl Coenzyme A: (Acceptor) 2, 3-Oxidoreductase (Decarboxylating)",Tryptophan metabolism,270076,0.0,0.0
GLCNACT3g,Alpha-N-acetylglucosaminyltransferase II,Chondroitin synthesis,54616;14042;14043;56219,0.0,0.0
HMR_2364,Very-Long-Chain Enoyl Coenzyme A Reductase,Fatty acid synthesis,106529;243078,0.0,0.0
ST6GALNAC31_1,"Alpha-N-Acetylgalactosaminide Alpha-2, 6-Sialyltransferase 3",Sphingolipid metabolism,50935;20447;26938,0.0,0.0
CHOLK,Choline kinase,Glycerophospholipid metabolism,12651;12660,0.0,0.0
HMR_3704,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
SPHS1Ptr,Sphingosine-1-phosphate transport,"Transport, endoplasmic reticular",,0.0,0.0
HMR_3425,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,231086;235674;229211;15107;15108;11363;97212;11364;93747;11370;52538,0.0,8.699073207805798e-13
HMR_3696,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,9.094947017729282e-13
EBP1r,"3-beta-hydroxysteroid-delta(8),delta(7)-isomerase",Cholesterol metabolism,13595,0.0,0.0
PEPALM_HSASBCt,Transport of 1-Palmitoylglycerophosphocholine,"Transport, extracellular",54670;11303;18670;11982;54667,0.0,0.0
HMR_0428,HMR 0428,"Transport, extracellular",12491;225579;12140;26457;75497;16592;11770;16204;14080;26568;14077;21884;26569,0.0,0.0
HMR_0824,"Lactosylceramide Alpha-2, 3-Sialyltransferase",Glycosphingolipid metabolism,20454,0.0,1.2505552149377763e-12
r1448,Acyl-CoA Oxidase,Fatty acid oxidation,11430;80911,0.0,0.0
r1253,Long-Chain-Fatty-Acid---Coa Ligase,Fatty acid oxidation,26458;433256;328845;50790;14081;216739;74205,0.0,0.0
RE2626M,RE2626M,Bile acid synthesis,104086,0.0,1000.0
TPI,Triose-phosphate isomerase,Glycolysis/gluconeogenesis,21991,274.7272171324187,274.7272171324473
HMR_3694,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
HMR_2261,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,66775;70757;57874;30963;67044,0.0,1.2505552149377763e-12
CPPPGO,Coproporphyrinogen oxidase (O2 required),Heme synthesis,12892,0.0,4.192202140984591e-13
HMR_0192,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;94180;50790;216739;26458;433256;14081;74205,0.0,0.0
HMR_0847,Exo-Alpha-Sialidase,Glycosphingolipid metabolism,241159;18010;23956;50877,0.0,0.0
HMR_2689,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,-1.7785193607699552e-12,0.0
HMR_0305,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;94180;50790;216739;26458;433256;14081;74205,0.0,1.1368683772161603e-12
HMR_0245,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;94180;50790;216739;26458;433256;14081;74205,0.0,0.0
PAPStg,3'-Phosphoadenylyl sufate Golgi transport,"Transport, golgi apparatus",73836,0.0,0.0
S6T2g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate synthesis,26887;56773;54371,0.0,0.0
OCTAt,Octanoate transport via diffusion,"Transport, extracellular",,0.0,0.0
HMR_9803,3-Oxopropionyl Coenzyme A:NAD+ Oxidoreductase,Propanoate metabolism,,0.0,1.0231815394945443e-12
G14T21g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate synthesis,53418;14595;56336;57370,0.0,0.0
PE161_HSABCt,"Transport of 1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)","Transport, extracellular",50770;320940,0.0,0.0
r2520,Mitochondrial Carrier (MC) TCDB:2.A.29.2.1,"Transport, mitochondrial",67863,-1000.0,1000.0
HMR_0244,HMR 0244,"Transport, extracellular",12491;225579;12140;26457;75497;16592;11770;16204;14080;26568;14077;21884;26569,0.0,0.0
NDP7er,"Nucleoside-diphosphatase (UDP), endoplasmic reticulum",Nucleotide interconversion,76025;67464;12499;100862375,0.0,0.0
CBPS,Carbamoyl-phosphate synthase (glutamine-hydrolysing),Pyrimidine synthesis,69719,0.0,0.0
HMR_2857,HMR 2857,"Transport, endoplasmic reticular",20520,0.0,1.0231815394945443e-12
RE3247M,Acyl Coenzyme A Oxidase,Fatty acid oxidation,11430,0.0,0.0
PCHOLEIC_HSABCt,"Transport of 1-Eicosadienoylglycerophosphocholine (Delta 11, 14)","Transport, extracellular",54670;11303;18670;11982;54667,0.0,0.0
DUTCP,DUTP:cytidine 5'-phosphotransferase,Nucleotide interconversion,80914;22245,-1000.0,-99.99999999999943
FAOXC184C164x,"Fatty Acid Beta Oxidation (C18:4->C16:4), Peroxisomal",Fatty acid oxidation,74147;11430;15488;235674,0.0,0.0
FVStu,Uptake of fluvastatin by enterocytes,Drug metabolism,101488,-900.0000000000042,1000.0
PROPAT4te,Transport of Proline via Pat4,"Transport, extracellular",234967,-1000.0,1000.0
r1167,EC:2.3.1.26,Miscellaneous,223920;20652,0.0,1000.0
HMR_3662,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,9.094947017729282e-13
HMR_3686,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
HMR_0209,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;94180;50790;216739;26458;433256;14081;74205,0.0,0.0
HMR_3680,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
FAOXC164C143x,"Fatty Acid Beta Oxidation (C16:4->C14:3), Peroxisomal",Fatty acid oxidation,74147;15488;235674,0.0,0.0
EICOSTETCPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,12894;78070;12895,0.0,1.4779288903810084e-12
HMR_3647,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
IND3ACt,Transport of Indole-3-Acetate,"Transport, extracellular",,0.0,9.947598300641403e-13
BILIRUBt2,Bilirubin transport via bicarbonate countertransport,"Transport, extracellular",101488,-1000.0,1000.0
HMR_0306,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,12012;171282;217700;171210;171281;70025,-2.0226783211304187e-12,0.0
HMR_0382,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,12012;171282;217700;171210;171281;70025,0.0,0.0
C12DCACOT,Thioesterification of Dodecanedioyl Coenzyme A for Release into Cytosol,Fatty acid oxidation,170789,0.0,0.0
HMR_3646,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
NDPK1,Nucleoside-diphosphate kinase (ATP:GDP),Nucleotide interconversion,18103;171567;54369;79059;18102,-1000.0,1000.0
