reaction_id,reaction_name,subsystem,genes,minimum,maximum
UAGDP,UDP-N-acetylglucosamine diphosphorylase,Aminosugar metabolism,227620;107652,0.0,0.0
AMY1e,"Alpha-amylase, extracellular (strch1 -> strch2)",Starch and sucrose metabolism,100043686;100043688;30962;20532;17254;109959;11722;100043684,0.0,9.094947017729282e-13
EX_n5m2masn_e,EX n5m2masn[e],Exchange/demand reaction,,-100.0,0.0
BTNt2i,Biotin uptake,"Transport, extracellular",20501,-1000.0,0.0
HMR_3708,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,1.8189894035458565e-12
EX_3octdece1crn_e,Exchange of 3-Hydroxy-Octadecenoyl Carnitine,Exchange/demand reaction,,0.0,0.0
NDP7ex,"Nucleoside-diphosphatase (UDP), extracellular",Nucleotide interconversion,76025;215446;72090;12495,0.0,9.094947017729282e-13
r0795,Spontaneous reaction,Miscellaneous,,0.0,0.0
ACOAD8m,Isovaleryl-coa dehydrogenase,"Valine, leucine, and isoleucine metabolism",56357,0.0,1.2412327180787665e-12
HMR_3714,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
DHPM1,"Dihydropyrimidinase (5,6-dihydrouracil)",Pyrimidine catabolism,64705;12934;22240,483.40154683305894,483.4015468330782
ARGORNt7,Arginine/ornithine antiporter,"Transport, extracellular",330836,-1000.0,1000.0
RE1526M,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,74147;15108;15107;15488,-7.386684652000422e-12,5.8548721426632255e-12
PE17_HSABCt,Transport of 1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe),"Transport, extracellular",320940;50770,0.0,0.0
HMR_0810,Globoside Alpha-N-Acetylgalactosaminyltransferase,Glycosphingolipid metabolism,227671,0.0,1.4779288903810084e-12
EX_M01111_e,EX M01111[e],Exchange/demand reaction,,0.0,7.117350789579234
HMR_0272,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;12012;171281;217700;171282;70025,0.0,2.7142732506035827e-12
NTD6,5'-nucleotidase (dAMP),Nucleotide interconversion,230718;70881;23959;76952;50773;107569,0.0,8.526512829121202e-12
CYTK10,"Cytidylate kinase (CMP,dGTP)",Nucleotide interconversion,66588,-1000.0,1000.0
PRPPS,Phosphoribosylpyrophosphate synthetase,Pentose phosphate pathway,19139;110639,999.9999999999956,1000.0
DPGase,Diphosphoglycerate phosphatase,Glycolysis/gluconeogenesis,56012;12183;18648,-3.637978807091713e-12,0.0
AMY2e,"Alpha-amylase, extracellular (glygn2 -> glygn4)",Starch and sucrose metabolism,100043686;100043688;30962;20532;17254;109959;11722;100043684,0.0,9.663381206337363e-13
HMR_0003,Triacylglycerol Lipase,Glycerophospholipid metabolism,18946;16890;18947;16891;67717;67758;69060;116939;231871;66853;15450;12613;269060,0.0,1.1823431123048067e-11
PHYTt,Fatty acid transport via diffusion,"Transport, extracellular",,0.0,0.0
GGH_5DHFe,"Gamma-glutamyl hydrolase (5DHF), extracellular",Folate metabolism,14590,0.0,100.0
EBP2r,"3-beta-hydroxysteroid-delta(8),delta(7)-isomerase",Cholesterol metabolism,13595,0.0,9.059419880941277e-13
ACS2,Acetyl-CoA synthase (propionate),Propanoate metabolism,78894;60525,0.0,0.0
r1900,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
r1779,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
EX_fvs_e,Exchange reaction for fluvastatin in intestinal lumen,Exchange/demand reaction,,-100.0,-99.99999999999625
C160CRNt,C160 transport into the mitochondria,Fatty acid oxidation,57279,-1000.0,1000.0
ACGAMtly,N-acetyl-glucosamine lysosomal efflux,"Transport, lysosomal",,0.0,1000.0
GLUDym,"Glutamate dehydrogenase (NADP), mitochondrial",Glutamate metabolism,14661,-1000.0,283.4015468331059
C4DCCACT,Transport of succinyl carnitine into cytosol,Fatty acid oxidation,57279,0.0,1.868460123594926e-12
R00100,R01803,,12764,-500.0,-499.99999999998437
EX_aracheth_e,Exchange of O-Arachidonoyl Ethanolamine,Exchange/demand reaction,,0.0,9.549694368615746e-12
HMR_2964,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;50790;328845;74205;14081;94180;433256,0.0,0.0
GLUDC,Glutamate Decarboxylase,Glutamate metabolism,14415;14417,0.0,2.176290893528079e-12
ACOADH120_m,Acyl-CoA dehydrogenase (12:0),Fatty acid oxidation,229211;11370;11363;11364,0.0,2.786748609651113e-11
HMR_0389,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;50790;328845;74205;14081;94180;433256,0.0,0.0
CHSTEROLt1,Cholesterol intracellular transport,"Transport, mitochondrial",59045,-1000.0,1000.0
MTHFD2i,Methylenetetrahydrofolate dehydrogenase  NAD,Folate metabolism,17768;665563,-1000.0,854.4744008628769
OCT11EFATP_1,Uptake of Vaccenic Acid,Fatty acid oxidation,26568;26569;26457;26458;26459;225579,0.0,0.0
RE3113C,RE3113,Fatty acid oxidation,,0.0,1.7550405573274475e-12
HMR_2673,HMR 2673,"Transport, mitochondrial",207151;171405;434674;20517;236149;236293;319800;57279;214663;30805,-1000.0,1000.0
HMR_2193,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,67044;70757;57874;30963;66775,0.0,2.2026824808563106e-12
LDH_Lm,"L-lactate dehydrogenase, mitochondria",Pyruvate metabolism,52815;16832;16828,779.0024957121251,779.002495712181
PPMI12346Ptn,5-diphosphatidylinositol pentakisphosphate nuclear transport (diffusion),"Transport, nuclear",,0.0,0.0
NABTNO,N4 AcetylaminobutanalNAD oxidoreductase,Arginine and proline metabolism,11668;19378;110695;11671;56752,0.0,0.0
UMPK5n,"UMP kinase (dATP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
HMR_2884,HMR 2884,"Transport, endoplasmic reticular",20520,0.0,0.0
ACNMCT,CTP:N-acylneuraminate cytidylyltransferase,Aminosugar metabolism,12764,0.0,0.0
r2113,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HOXG,Heme oxygenase 1,Heme degradation,15369;15368,0.0,6.908661676928974e-13
HMR_0629,Phospholipase D,Glycerophospholipid metabolism,104759;18805;194908;18806;18807,0.0,0.0
GALASE20ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,18010;12091;50917;19025,0.0,0.0
HMR_3072,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,74147;15488,0.0,9.075136310795347e-13
PCHOLN201_HSABCt,"Transport of 1-Eicosenoylglycerophosphocholine (Delta 11) , Sn1-Lpc (20:1)","Transport, extracellular",54670;11303;18670;54667;11982,0.0,0.0
HSD17B4x,Hydroxysteroid (17-beta) dehydrogenase 4,Bile acid synthesis,15488,0.0,0.0
HMR_3235,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;97212,0.0,0.0
ALAPAT4te,Transport of Alanine via Pat4,"Transport, extracellular",234967,-1000.0,1000.0
DATPtn,DATP diffusion in nucleus,"Transport, nuclear",,2.264985031212973,2.2649850312130058
HMR_7758,HMR 7758,"Transport, mitochondrial",13167,-1.8118839761882555e-12,0.0
r0221_1,Propinol Adenylate:Coa Ligase (AMP-Forming),Miscellaneous,68738;60525;380660,0.0,0.0
HMR_3625,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
HMR_1242,HMR 1242,"Transport, peroxisomal",,-1000.0,1000.0000000000014
HMR_0271,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;50790;328845;74205;14081;94180;433256,0.0,0.0
C226CPT1,Carnitine C22:6 transferase,Fatty acid oxidation,12894;12895;78070,0.0,1.6925127965805586e-11
r1664,Y+LAT2 Utilized transport,"Transport, extracellular",330836,-1000.0,1000.0
CPK1,Adenylate kinase,Nucleotide interconversion,66588,-1000.0,1000.0
SPTc,Serine-pyruvate aminotransferase,"Glycine, serine, alanine, and threonine metabolism",11611,0.0,2.0569986776029066e-12
HMR_2700,HMR 2700,"Transport, mitochondrial",207151;171405;434674;20517;236149;236293;319800;57279;214663;30805,-1.077798962422802e-12,0.0
MI4PP,1D-myo-Inositol 4-phosphate phosphohydrolase,Inositol phosphate metabolism,114663;55980,0.0,1.3509193763638905e-12
LDH_L,L-lactate dehydrogenase,Glycolysis/gluconeogenesis,54122;106557;16828;16832;16833,-1000.0,220.99750428786444
PCHOLSTE_HSABCt,Transport of 1-Stearoylglycerophosphocholine,"Transport, extracellular",54670;11303;18670;54667;11982,0.0,0.0
HMR_0298,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;12012;171281;217700;171282;70025,0.0,9.480550392601639e-13
G5SDym,"Glutamate-5-semialdehyde dehydrogenase, mitochondria",Urea cycle,56454,0.0,2.4371615836571436e-12
ACACT1r,Acetyl-CoA C-acetyltransferase,Tryptophan metabolism,110460;224530,-1.4566126083082054e-12,0.0
HEXA2l,"Hexosaminidase A, Lysosomal",Sphingolipid metabolism,15211;15212,0.0,0.0
MI14PP,"D-myo-Inositol-1,4-bisphosphate 1-phosphohydrolase",Inositol phosphate metabolism,16329,0.0,8.961720254774264e-13
ADNtm,"Equilibrative nucleoside transporter, mitochondrial","Transport, mitochondrial",63959,0.0,1.8474111129762605e-12
r0358,Glycolysis / Glyconeogenesis EC:2.7.1.1,Fructose and mannose metabolism,212032;15275;15277,0.0,0.0
LNLNCGCPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,0.0,3.154809746774845e-12
HMR_2757,HMR 2757,"Transport, mitochondrial",207151;171405;434674;20517;236149;236293;319800;57279;214663;30805,-1000.0,1000.0
CRVSM23hr,Beta-glucuronidase of cerivastatin-M23-glucuronide to M23 form,Drug metabolism,110006,0.0,0.0
ACONT,Aconitate hydratase,Citric acid cycle,64602;11428,-1000.0,1000.0
CVM23GLUChc,Glucuronidation of cerivastatin-M23,Drug metabolism,394436;22236,0.0,0.0
KHK,Ketohexokinase,Fructose and mannose metabolism,16548,0.0,0.0
ESTRONESt,Estrone 3-sulfate transport via bicarbonate countertransport,"Transport, extracellular",108116;28253;58807;108096;101488;108115,-1000.0,1000.0
RE3247X,Acyl Coenzyme A Oxidase,Fatty acid oxidation,11430;93732;80911,0.0,0.0
PCHOLN183_HSABCt,"Transport of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)","Transport, extracellular",54670;11303;18670;54667;11982,0.0,0.0
HMR_2985,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;50790;328845;74205;14081;94180;433256,0.0,9.094947017729282e-13
HMR_3716,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,9.094947017729282e-13
EX_cyan_e,Hydrogen cyanide exchange,Exchange/demand reaction,,-1.8246737454319373e-11,0.0
HMR_0188,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;50790;328845;74205;14081;94180;433256,0.0,9.663381206337363e-13
HPYRDCm,"Hydroxypyruvate decarboxylase, mitochondria",Glyoxylate and dicarboxylate metabolism,,0.0,0.0
DEOXFVShc,Formation of deoxy-fluvastatin-dinor,Drug metabolism,74147;235674;15488;11430,99.99999999999558,100.0
IMPC,IMP cyclohydrolase,Purine synthesis,108147,-8.90321889319128e-13,0.0
HPDECECOAm,Dehydrogenation of Heptadecanoyl Coa,Fatty acid oxidation,11363,0.0,0.0
3HCO3_NAt,Bicarbonate transport (Na/HCO3 1:3 cotransport),"Transport, extracellular",54403;232156,-1000.0,1000.0
PHPYRte,Transport of Phenylpyruvate via Proton Symport,"Transport, extracellular",80879;20503;20501,99.9999999999797,100.0
RE1522M,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,74147;93747;97212;231086,0.0,2.165023715861025e-12
EX_M00234_e,EX M00234[e],Exchange/demand reaction,,0.0,0.0
HMR_2705,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,0.0,1.4617443058442506e-12
APNPT,ATP:pantetheine 4'-phosphotransferase,CoA synthesis,269614;75735;74450;211347,0.0,0.0
CERT1rt,Ceramide transport protein,"Transport, endoplasmic reticular",68018,0.0,1.1368683772161603e-12
AKGDm,2-oxoglutarate dehydrogenase,Citric acid cycle,13382;27402;18293;78920,962.4249056901377,962.4249056901889
PGESc,Prostaglandin E synthase,Eicosanoid metabolism,96979;56351;64292,0.0,1000.0
SMPD3g,"Sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)",Sphingolipid metabolism,238011;77626;58994,0.0,1.5916157281026244e-12
RE3228C,RE3228,Fatty acid synthesis,,0.0,4.909850304102292e-12
TRYPTAOX,Tryptamine:oxygen oxidoreductase(deaminating)(flavin-containing),Tryptophan metabolism,237940;17161;76507;109731,0.0,0.0
RE2649M,Palmitoyl Coenzyme A Hydrolase,Bile acid synthesis,171210;70025,0.0,1.2505552149377763e-12
GLNS,Glutamine synthetase,Glutamate metabolism,266744;14645,0.0,0.0
r1967,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
PA_HStn,"Phosphatidate transport, nuclear","Transport, nuclear",,-3.742783860616328e-12,0.0
HMR_2215,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,68801;54326;12686;83603;170439;54325;74559,0.0,1.0685469603161507e-12
HPDECEm,Hydrolysis of Heptadecenoyl Coa,Fatty acid oxidation,171210;66834;70025;170789,0.0,1.4708234630234074e-12
r0750,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NADP+ oxidoreductase (B-specific); 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NADP+ oxidoreductase Bile acid biosynthesis EC:1.1.1.50",Bile acid synthesis,83702,0.0,1000.0
ADMDC,Adenosylmethionine decarboxylase,Arginine and proline metabolism,11702;100041585,0.0,1.3791190411893695e-12
HMR_0290,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;12012;171281;217700;171282;70025,0.0,0.0
HMR_2621,HMR 2621,"Transport, mitochondrial",207151;171405;434674;20517;236149;236293;319800;57279;214663;30805,0.0,0.0
HMR_2989,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;50790;328845;74205;14081;94180;433256,0.0,0.0
GUACYC,Guanylate cyclase,Nucleotide interconversion,230103;245650;234889;60596;54195;14917;18160;14919,0.0,1.5916157281026244e-12
PEAR_HSABCt,Transport of 1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine,"Transport, extracellular",320940;50770,0.0,0.0
MDRPD,5-Methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase,Arginine and proline metabolism,,0.0,0.0
GK1,Guanylate kinase (GMP:ATP),Nucleotide interconversion,14923,7.905885322858545,7.905885322871541
HMR_8476,HMR 8476,"Transport, nuclear",13340;63959,-311.04272852157385,688.9572714784632
RE3120C,RE3120,Fatty acid oxidation,54326;83603;170439;68801,0.0,1.870913680389864e-12
PGL,6-phosphogluconolactonase,Pentose phosphate pathway,66171,0.0,0.0
DM_pcreat_c,"Demand for  Phosphocreatine,  Cytosolic",Exchange/demand reaction,,0.0,1.1874945471390674e-12
GASNASE2ly,"Glycosylasparaginase, lysosomal",N-glycan degradation,11593,0.0,0.0
EX_didecaeth_e,"Exchange of C12:0-Ethanolamide, Didecanoyl Ethanolamide",Exchange/demand reaction,,0.0,1.750777300912887e-11
HMR_3670,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
RE3241C,RE3241,Fatty acid synthesis,54326;83603;170439;68801,0.0,1.9674138861268554e-12
RE2999M,Dodecenoyl Coenzyme A Isomerase,Fatty acid oxidation,23986;74147;13177,0.0,0.0
PNTK,Pantothenate kinase,CoA synthesis,269614;75735;74450;211347,0.0,0.0
HMR_0814,"Alpha-N-Acetylneuraminate Alpha-2, 8-Sialyltransferase",Glycosphingolipid metabolism,20449,1.4779288903810084e-12,0.0
RE3178M,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,97212;15107;74147;15108;231086;15488,0.0,0.0
r2225,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
PHYHx,"Phytanoyl-CoA dioxygenase, peroxisomal",Fatty acid oxidation,16922,0.0,8.424372310855688e-13
GARFT,Phosphoribosylglycinamide formyltransferase,Purine synthesis,14450,0.0,0.0
r2093,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_8579,Alpha-Amylase,Starch and sucrose metabolism,100043686;100043688;109959;11722;100043684,99.9999999999949,100.0
THYOXt2,T4 transport via facilitated diffusion,"Transport, extracellular",20502,-1000.0,1000.0
GLYOXm,Hydroxyacylglutathione hydrolase  mitochondrial,Pyruvate metabolism,14651,0.0,6.366462912410498e-12
ACNAMlt,N-acetylneuraminate transport into lysososme,"Transport, lysosomal",235504,0.0,0.0
RE3168C,RE3168,Fatty acid oxidation,,0.0,9.485084573266851e-13
PPM,Phosphopentomutase,Pentose phosphate pathway,66681;72157,888.0761415344432,888.076141534492
PCHOLMYR_HsABCt,Transport of 1-Myristoylglycerophosphocholine,"Transport, extracellular",54670;11303;18670;54667;11982,0.0,0.0
PI3P4K,Phosphatidylinositol 3-phosphate 4-kinase,Inositol phosphate metabolism,107650;18719;224020;18720;84095;18717,0.0,0.0
HMR_3651,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
EX_hepdeceth_e,Exchange of Heptadecanoyl Thanolamide (C17:0),Exchange/demand reaction,,0.0,1.2732925824820995e-11
HMR_2263,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,68801;54326;12686;83603;170439;54325;74559,0.0,9.86233317235019e-12
r1150,Facilitated diffusion,"Transport, lysosomal",,0.0,6.139089236967266e-12
NDPK3m,"ATP:CDP phosphotransferase, mitochondria",Nucleotide interconversion,54369;56520,0.0,3.623767952376511e-12
FAOXC164C165x,"Fatty Acid Beta Oxidation (C16:4->C16:5), Peroxisomal",Fatty acid oxidation,11430,0.0,1.6674069532503684e-12
HMR_2264,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,Fatty acid synthesis,56348,0.0,2.2468940288591613e-12
HMR_3627,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
PCHOLN1836_HSABCt,"Transport of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)","Transport, extracellular",54670;11303;18670;54667;11982,0.0,0.0
RE3169C,RE3169,Fatty acid oxidation,,-4.26813553059145e-12,1.1834977442504169e-12
BUTt,Butyrate transport (diffusion),"Transport, extracellular",26457;12491;75497;14077;11770;14080;16592;26568;16204;26569;21884;12140;225579,-1000.0,1000.0
HSD3A2r,3 alpha-hydroxysteroid dehydrogenase (type 3),Steroid metabolism,83702,-1000.0,1000.0
NAt5,Sodium/ammonium proton antiporter,"Transport, extracellular",105243;20544;226999,-1000.0,1000.0
HMR_3205,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,52538;97212;231086,0.0,1.645301179248943e-12
PGDI,Prostaglandin-H2 D-isomerase [Precursor],Eicosanoid metabolism,54486;19215,-1000.0,1000.0
GALASE18ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,18010;12091;50917;19025,0.0,0.0
EX_strch1_e,"Starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]}) exchange",Exchange/demand reaction,,-1.010549668636587e-12,0.0
R01115,R01115,Aminosugar metabolism,12764,0.0,1.1937117960769683e-12
3MOX4HOXPGALDOX_NADP,3-Methoxy-4-hydroxyphenylglycolaldehyde:NADP+ oxidoreductase,Tyrosine metabolism,621603;67689;73458;56847;11670,0.0,1.1463422803596284e-12
HMR_3664,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,8.677503160470224e-12
HMR_2348,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,Fatty acid synthesis,56348,0.0,1.666222715357435e-12
HMR_2622,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,0.0,0.0
MI1345PP,"D-myo-Inositol 1,3,4,5-tetrakisphosphate 5-phosphohydrolase",Inositol phosphate metabolism,170835;64436;16330;16331;104015;16332;212111,0.0,0.0
r0220_1,Propinol Adenylate:Coa Ligase (AMP-Forming) Ec:6.2.1.17 Ec:6.2.1.1,Miscellaneous,68738;60525;380660,0.0,0.0
ADRNCRNt,Transport into the mitochondria (carnitine),Fatty acid oxidation,57279,-1000.0,1000.0
RE3103C,RE3103,Fatty acid oxidation,54326;83603;170439;68801,0.0,1.1635550618686905e-12
RE2998M,Acyl Coenzyme A Oxidase,Fatty acid oxidation,11430,0.0,4.551026222543442e-12
BILIRED2,Nadh biliverdin reductase,Heme synthesis,109778;233016,0.0,0.0
r0541,"Glutaryl Coenzyme A: (Acceptor) 2, 3-Oxidoreductase (Decarboxylating)",Tryptophan metabolism,270076,0.0,2.5555498318357146e-12
GLCNACT3g,Alpha-N-acetylglucosaminyltransferase II,Chondroitin synthesis,14042;54616;14043;56219,0.0,0.0
HMR_2364,Very-Long-Chain Enoyl Coenzyme A Reductase,Fatty acid synthesis,243078;106529,0.0,0.0
ST6GALNAC31_1,"Alpha-N-Acetylgalactosaminide Alpha-2, 6-Sialyltransferase 3",Sphingolipid metabolism,50935;26938;20447,0.0,0.0
CHOLK,Choline kinase,Glycerophospholipid metabolism,12651;12660,0.0,0.0
r1908,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
HMR_3704,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
SPHS1Ptr,Sphingosine-1-phosphate transport,"Transport, endoplasmic reticular",,0.0,1.0231815394945443e-12
HMR_3425,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;15107;229211;15108;93747;52538;235674;11363;11364;11370;231086,0.0,0.0
HMR_3696,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
EBP1r,"3-beta-hydroxysteroid-delta(8),delta(7)-isomerase",Cholesterol metabolism,13595,0.0,1.0018652574217413e-12
PEPALM_HSASBCt,Transport of 1-Palmitoylglycerophosphocholine,"Transport, extracellular",54670;11303;18670;54667;11982,0.0,0.0
HMR_0428,HMR 0428,"Transport, extracellular",26457;12491;75497;14077;11770;14080;16592;26568;16204;26569;21884;12140;225579,0.0,0.0
HMR_0824,"Lactosylceramide Alpha-2, 3-Sialyltransferase",Glycosphingolipid metabolism,20454,0.0,0.0
r1448,Acyl-CoA Oxidase,Fatty acid oxidation,11430;80911,0.0,2.0335733097454067e-11
r1253,Long-Chain-Fatty-Acid---Coa Ligase,Fatty acid oxidation,14081;26458;216739;50790;328845;74205;433256,0.0,9.947598300641403e-13
RE2626M,RE2626M,Bile acid synthesis,104086,0.0,1000.0
TPI,Triose-phosphate isomerase,Glycolysis/gluconeogenesis,21991,231.51220495167001,231.51220495168354
HMR_3694,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
HMR_2261,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,67044;70757;57874;30963;66775,0.0,1.1635550618686905e-12
CPPPGO,Coproporphyrinogen oxidase (O2 required),Heme synthesis,12892,0.0,6.631732200427601e-13
HMR_0192,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;50790;328845;74205;14081;94180;433256,0.0,0.0
HMR_0847,Exo-Alpha-Sialidase,Glycosphingolipid metabolism,18010;241159;23956;50877,0.0,0.0
HMR_2689,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,-3.709033080667723e-12,0.0
HMR_0305,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;50790;328845;74205;14081;94180;433256,0.0,0.0
HMR_0245,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;50790;328845;74205;14081;94180;433256,0.0,0.0
PAPStg,3'-Phosphoadenylyl sufate Golgi transport,"Transport, golgi apparatus",73836,-4.547473508864641e-12,0.0
S6T2g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate synthesis,56773;54371;26887,0.0,0.0
OCTAt,Octanoate transport via diffusion,"Transport, extracellular",,0.0,1.2505552149377763e-12
HMR_9803,3-Oxopropionyl Coenzyme A:NAD+ Oxidoreductase,Propanoate metabolism,,0.0,0.0
G14T21g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate synthesis,56336;14595;57370;53418,0.0,0.0
PE161_HSABCt,"Transport of 1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)","Transport, extracellular",320940;50770,0.0,0.0
r1826,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
r2520,Mitochondrial Carrier (MC) TCDB:2.A.29.2.1,"Transport, mitochondrial",67863,-1000.0,1000.0
HMR_0244,HMR 0244,"Transport, extracellular",26457;12491;75497;14077;11770;14080;16592;26568;16204;26569;21884;12140;225579,-9.094947017729282e-13,0.0
r0443,Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21,Fatty acid oxidation,12894;12896,0.0,1000.0
NDP7er,"Nucleoside-diphosphatase (UDP), endoplasmic reticulum",Nucleotide interconversion,12499;76025;67464;100862375,0.0,0.0
CBPS,Carbamoyl-phosphate synthase (glutamine-hydrolysing),Pyrimidine synthesis,69719,0.0,0.0
HMR_2857,HMR 2857,"Transport, endoplasmic reticular",20520,0.0,0.0
RE3247M,Acyl Coenzyme A Oxidase,Fatty acid oxidation,11430,0.0,1.0507695901778942e-12
PCHOLEIC_HSABCt,"Transport of 1-Eicosadienoylglycerophosphocholine (Delta 11, 14)","Transport, extracellular",54670;11303;18670;54667;11982,0.0,0.0
DUTCP,DUTP:cytidine 5'-phosphotransferase,Nucleotide interconversion,22245;80914,-1000.0,-99.99999999999903
FAOXC184C164x,"Fatty Acid Beta Oxidation (C18:4->C16:4), Peroxisomal",Fatty acid oxidation,74147;235674;15488;11430,0.0,1.1480590879920119e-12
FVStu,Uptake of fluvastatin by enterocytes,Drug metabolism,101488,-900.0000000000036,1000.0
PROPAT4te,Transport of Proline via Pat4,"Transport, extracellular",234967,-1000.0,1000.0
r1167,EC:2.3.1.26,Miscellaneous,223920;20652,0.0,1000.0
HMR_3662,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
HMR_3686,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
HMR_0209,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;50790;328845;74205;14081;94180;433256,0.0,0.0
HMR_3680,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
FAOXC164C143x,"Fatty Acid Beta Oxidation (C16:4->C14:3), Peroxisomal",Fatty acid oxidation,74147;235674;15488,0.0,0.0
EICOSTETCPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,0.0,0.0
HMR_3647,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
IND3ACt,Transport of Indole-3-Acetate,"Transport, extracellular",,0.0,0.0
