reaction_id,reaction_name,subsystem,genes,minimum,maximum
PEOLE_HSABCt,Transport of 1-Oleoylglycerophosphoethanolamine (Delta 9),"Transport, extracellular",50770;320940,0.0,0.0
HMR_2690,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,0.0,0.0
RE3006M,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,231086;97212;52538,0.0,0.0
HMR_0241,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,0.0
HMR_1392,Prostaglandin-Endoperoxide Synthase,"Transport, endoplasmic reticular",19224;19225,0.0,0.0
HMR_3219,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;97212,0.0,0.0
PCt,Phosphatidylcholine transporter,"Transport, extracellular",11303;18670,0.0,0.0
HMR_6977,S-Adenosyl-L-Methionine:Cytochrome-C-L-Lysine N6-Methyltransferase,Lysine metabolism,77683;20937;69726;75410;225888;110147;192195;208043;67956;107823;84505;208266;232811;239122;73251;64707;235626;18193;381022;214162;69188;74729;233904;231051;234135,0.0,0.0
HMR_0642,Phospholipase D,Glycerophospholipid metabolism,18805;104759;18806;18807,0.0,0.0
HMR_3171,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;97212,0.0,0.0
HMR_0854,"Alpha-N-Acetylneuraminate Alpha-2, 8-Sialyltransferase",Glycosphingolipid metabolism,20449,0.0,0.0
HMR_3128,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,11364;229211;11370;11363,0.0,0.0
r1435,Transport reaction,"Transport, mitochondrial",,0.0,354.86313251814266
CO2ter,CO2 endoplasmic reticular transport via diffusion,"Transport, endoplasmic reticular",,0.0,0.0
H2Otg,"H2O transport, Golgi apparatus","Transport, golgi apparatus",,0.0,0.0
HMR_3296,"2, 4-Dienoyl Coenzyme A Reductase (NADPH)",Fatty acid oxidation,26378;67460,0.0,-1.5110875513831463e-12
GLXO1,Glyoxylate oxidase,Glyoxylate and dicarboxylate metabolism,52815;54122;16832;16833;106557;16828,0.0,0.0
2HATVACIDthc,Uptake of 2-hydroxy-atorvastatin-acid into hepatocytes,Drug metabolism,101488,-1000.0,1000.0
GLPASE1,Glycogen phosphorylase (glygn2 -> dxtrn),Starch and sucrose metabolism,110095;110078;19309,112.12473218676915,112.12473218676817
GAPD,Glyceraldehyde-3-phosphate dehydrogenase,Glycolysis/gluconeogenesis,14433;14447,1000.0,1000.0
ATVACIDOATPtu,Uptake of atorvastatin by enterocytes,Drug metabolism,101488,-1000.0,1000.0
EX_lineth_e,Exchange of Linoleoyl Ethanolamide,Exchange/demand reaction,,0.0,0.0
EX_trideceth_e,Exchange of Tridecanoyl Thanolamide (C13:0),Exchange/demand reaction,,0.0,-4.376943252282217e-12
ALR2,Aldose reductase (methylglyoxal),Pyruvate metabolism,11677;110198;58810,0.0,1000.0
ASP1DC,Aspartate 1-decarboxylase,Beta-Alanine metabolism,14415,0.0,0.0
ADSL1r,Adenylsuccinate lyase,Nucleotide interconversion,11564,0.0,0.0
r2437,Mitochondrial Carrier (Mc) Tcdb:2.A.29.8.3,"Transport, mitochondrial",57279,-1000.0,1000.0
HMR_6580,1-Phosphatidylinositol-4-Phosphate 5-Kinase,Inositol phosphate metabolism,227733;18719;18717;18720,0.0,0.0
FOLOATPtc,Folate Transport by OATP,"Transport, extracellular",108096;101488,-1000.0,1000.0
ACGAMPM,Phosphoacetylglucosamine mutase,Aminosugar metabolism,109785,0.0,0.0
HMR_3177,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,231086;97212;52538,0.0,-2.6716406864579767e-12
NOS2_2,Nitric Oxide Synthase (No Forming),Arginine and proline metabolism,18126;18127;18125,0.0,0.0
HMR_3451,Acetyl Coenzyme A C-Acyltransferase,Fatty acid synthesis,231086;97212;52538,0.0,-5.254858276910252e-12
HMR_3457,"2, 4-Dienoyl Coenzyme A Reductase (NADPH)",Fatty acid synthesis,26378;67460,0.0,-2.1032064978498966e-12
ACACT8p,Acetyl CoA acyltransferase  hexadecanoyl CoA   peroxisomal,Fatty acid oxidation,235674,0.0,0.0
RNDR2,Ribonucleoside-diphosphate reductase (GDP),Nucleotide interconversion,382985;20133;20135,0.0,1000.0
RE0570C,RE0570,Fatty acid synthesis,,0.0,-3.726401903097414e-12
UDPG4DOPA,Dopamine 4-O-Glucuronidation,Tyrosine metabolism,234356;78752;269941;78923;74241,0.0,0.0
PHACCOAGLYACm,Glycine N-phenylacetyltransferase,Phenylalanine metabolism,107146,0.0,0.0
NACHEX25ly,"Beta-N-acetylhexosaminidase, lysosomal",Keratan sulfate degradation,15212;15211,0.0,0.0
DCK2n,"Deoxycytidine kinase, nuclear (UTP)",Nucleotide interconversion,13178,-1000.0,1000.0
KHK2,Ketohexokinase (D-xylulose),Glyoxylate and dicarboxylate metabolism,16548,0.0,0.0
HMR_3675,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,-9.094947017729282e-13
HMR_3426,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,229211;97212;235674;93747;52538;231086;11363;11364;15107;11370;15108,0.0,0.0
HMR_6397,Dihydrolipoyl Dehydrogenase,Lipoate metabolism,13382,0.0,100.0
EHGLATm,L erythro 4 Hydroxyglutamate2 oxoglutarate aminotransferase  mitochondrial,Arginine and proline metabolism,14719,0.0,0.0
GLCNACT2g,Alpha-N-acetylglucosaminyltransferase II,Chondroitin synthesis,54616;14043;56219;14042,0.0,0.0
HMR_9647,HMR 9647,"Transport, extracellular",,0.0,0.0
HMR_3247,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,231086;97212;52538,0.0,0.0
MLTHFte1,Transport by ABCa11 into Extracellular Space,"Transport, extracellular",27416;12780;239273;18670;17250;26357,0.0,0.0
DHCR72r,7-dehydrocholesterol reductase,Cholesterol metabolism,13360,0.0,0.0
HMR_3197,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,231086;97212;52538,0.0,0.0
HMR_3678,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
PI45P3K,"Phosphatidylinositol 4,5-bisphosphate 3-kinase",Inositol phosphate metabolism,18709;18710;320207;30955;74769;18706;23900;18707;18708,0.0,0.0
IPDDI,Isopentenyl-diphosphate D-isomerase,Squalene and cholesterol synthesis,320581;319554,-1000.0,0.0
SPHS1Pt2e,Export Mediated by ATP Binding Cassette (ABC) Transporters,"Transport, extracellular",11303;17250,0.0,0.0
FACOAE180,Fatty-acid-CoA thioesterase (octadecanoate),Fatty acid synthesis,171281;217700;12012,0.0,-2.1600499167107046e-12
r2380,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,"Transport, mitochondrial",13358,-1000.0,1000.0
CGLYt3_2,Cys-Gly transport in via proton symport,"Transport, extracellular",57738,0.0,1000.0
ACNAMPH,N-Acetylneuraminate 9-phosphate phosphohydrolase,Aminosugar metabolism,67311;11433;66659,0.0,0.0
D_LACt2,D lactate transport via proton symport,"Transport, extracellular",57274;80879;20503;20501,100.00000000000165,100.0
GLCNACT4g,Alpha-N-acetylglucosaminyltransferase II,Chondroitin synthesis,54616;14043;56219;14042,0.0,0.0
BGAL3l,"Beta-Galactosidase, Lysosomal",Sphingolipid metabolism,12091,0.0,0.0
r0398,"NADPH:6,7-dihydropteridine oxidoreductase Folate biosynthesis EC:1.5.1.34",Tetrahydrobiopterin metabolism,110391,0.0,0.0
FBA4,D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase,Glyoxylate and dicarboxylate metabolism,11674;230163;11676,0.0,0.0
RE3119C,RE3119,Fatty acid oxidation,,0.0,0.0
RE3161C,RE3161,Fatty acid oxidation,170439;54326;68801;83603,0.0,0.0
ADSK,Adenylyl-sulfate kinase,Nucleotide interconversion,23972;23971,0.0,0.0
RE3012R,Aldehyde Dehydrogenase (NAD+),Eicosanoid metabolism,11671;11670,0.0,0.0
r0318,Propanoate:CoA ligase (AMP-forming) Propanoate metabolism EC:6.2.1.1 EC:6.2.1.17,Miscellaneous,380660;60525;68738,0.0,-1.4779288903810084e-12
HMR_2603,HMR 2603,"Transport, mitochondrial",207151;236149;20517;236293;434674;319800;57279;214663;30805;171405,0.0,0.0
SEBACACT,Activation of sebacic acidd,Fatty acid oxidation,,0.0,0.0
HMR_3649,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
EX_M01807_e,EX M01807[e],Exchange/demand reaction,,0.0,-3.552713678800501e-12
HMR_2670,HMR 2670,"Transport, mitochondrial",207151;236149;20517;236293;434674;319800;57279;214663;30805;171405,0.0,0.0
CITt4_1,Citrate transport via sodium symport,"Transport, extracellular",13358;237831,0.0,1000.0
EX_4aabutn_e,Exchange of 4-Acetamidobutanoate,Exchange/demand reaction,,0.0,0.0
DESAT14_9,Desaturation of Myristic Acid to 9-Tetradecenoic Acid,Fatty acid synthesis,56473,0.0,0.0
HMR_2862,Carnitine O-Acetyltransferase,"Transport, endoplasmic reticular",12908,0.0,-1.5916157281026244e-12
HMR_0614,Ethanolaminephosphotransferase,Glycerophospholipid metabolism,28042;99712,0.0,0.0
FACOAL1831,Gamma-Linolenic acid:CoA ligase (AMP-forming),Fatty acid oxidation,433256;328845;14081;216739;74205;50790,0.0,0.0
r2110,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_2395,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,170439;54326;54325;12686;74559;68801;83603,0.0,0.0
2HBt2,2 hydroxybutyrate cotransport with proton,"Transport, extracellular",80879;20503;20501,-1000.0,1000.0
URIK1,Uridine kinase  ATPUridine,Pyrimidine synthesis,22245;68556;80914,0.0,909.1760556083441
GDRm,"Glutathione-disulfide reductase, mitochondria",Glutathione metabolism,14782,-1000.0,0.0
PAFHe,Platelet-activating factor acetylhydrolase,Glycerophospholipid metabolism,27226,0.0,0.0
HMR_2211,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,170439;54326;54325;12686;74559;68801;83603,0.0,-2.4253192047278085e-12
SO4tl,Sulfate transport (lysosome),"Transport, lysosomal",,0.0,0.0
AG13T17g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate synthesis,53625;227327;232984;108902;231727;72297;210004,0.0,0.0
HMR_1744,HMR 1744,"Transport, mitochondrial",,0.0,0.0
HPROxm,L hydroxyproline dehydrogenase  NAD   mitochondrial,Arginine and proline metabolism,209027;69051,0.0,-3.241503610504719e-12
ELAIDCRNt,Transport into the mitochondria (carnitine),Fatty acid oxidation,57279,-1000.0,1000.0
r0444,Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21,Fatty acid oxidation,12896;12894,0.0,0.0
HMR_3644,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,1.2505552149377763e-12
HMR_3734,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
ACS,Acetyl-CoA synthetase,Glycolysis/gluconeogenesis,78894;60525,0.0,-8.242295734817162e-13
HMR_2945,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,-9.094947017729282e-13
r1170,EC:2.3.1.26,Miscellaneous,223920;20652,0.0,-9.094947017729282e-13
GPAM_hs_1,Glycerol-3-Phosphate Acyltransferase,Triacylglycerol synthesis,67216;14732,0.0,-4.547473508864641e-13
MEVK1,Mevalonate kinase  atp,Squalene and cholesterol synthesis,17855,0.0,0.0
HMR_3182,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,11364;229211;11370;11363,0.0,0.0
PGPPT,Phosphatidyl-CMP: glycerophosphate phosphatidyltransferase,Glycerophospholipid metabolism,74451,2.5018426509915286,2.501842650991528
HMR_2954,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,0.0
DOCTETETH,"Formation of Docosatetraenoyl Ethanolamide (22:4, Delta 7, 10, 13, 16)",Glycerophospholipid metabolism,18805;18806,0.0,-1.318767317570746e-11
EICOSTETCPT2,Carnitine transferase,Fatty acid oxidation,12896,0.0,-4.831690603168681e-12
RDH3a,"Retinol dehydrogenase (11-cis,NADPH)",Vitamin A metabolism,17252;108841;77974;105014;242285,0.0,1000.0
PCHOLET_HSABCt,"Transport of 1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)","Transport, extracellular",54667;11303;54670;11982;18670,0.0,0.0
r1670,Y+LAT2 Utilized transport,"Transport, extracellular",330836,-1000.0,1000.0
HMR_3406,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,229211;97212;235674;93747;52538;231086;11363;11364;15107;11370;15108,0.0,-1.153109354033534e-12
HMR_1280,Carbonyl Reductase (NADPH),Leukotriene metabolism,109857;28200;12408,-1000.0,1000.0
FORtm,Formate mitochondrial transport,"Transport, mitochondrial",,0.0,0.0
ACRNtp,Acetylcarnitine transport out of peroxisome,"Transport, peroxisomal",57279,-1000.0,1000.0
2HBO,2 HydroxybutyrateNAD oxidoreductase,Propanoate metabolism,54122;16832;16833;106557;16828,-26.055228835521905,-26.055228835527387
NEU22,"Sialidase, Cytosol (Neu2)",Sphingolipid metabolism,23956,0.0,0.0
NT5C,5'-nucleotidase,NAD metabolism,76952;70881;107569;23959;50773;230718,0.0,0.0
GLYALDDr,D-Glyceraldehyde dehydrogenase,Miscellaneous,11671;11669;72535;110695;56752,1.8189894035458565e-12,0.0
GLUCYS,Gamma-glutamylcysteine synthetase,Glutathione metabolism,14629;14630,0.0,0.0
SQLSr,Squalene synthase,Cholesterol metabolism,14137,0.0,1000.0
HMR_8023,HMR 8023,"Transport, extracellular",,0.0,0.0
r1175,Sterol Esterase,Miscellaneous,12613;16889,0.0,0.0
HMGCOAR,Hydroxymethylglutaryl CoA reductase,Cholesterol metabolism,15357,0.0,1000.0
RE3273C_1,Phospholipase D,Phosphatidylinositol phosphate metabolism,18806,-57.200644639240544,942.799355360748
HMR_3069,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,17919;235674,0.0,0.0
SK_octdececoa_c,Sink for Octadecenoyl Coenzyme A,Fatty acid oxidation,,0.0,0.0
FCLTm,Ferrochelatase  mitochondrial,Heme synthesis,14151,0.0,0.0
GALGT3,"Beta-1,4 N-acetylgalactosaminyltransferase",Sphingolipid metabolism,14421,0.0,0.0
HEXDECEETH,Formation of C16:1-Ethanolamide,Glycerophospholipid metabolism,18805;18806,0.0,-1.9326762412674725e-12
r1007,Facilitated diffusion,"Transport, peroxisomal",,0.0,0.0
MTHFDm,Methylenetetrahydrofolate dehydrogenase  NADP   mitochondrial,Folate metabolism,270685;17768;108156,-1000.0,1000.0
HMR_3223,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;97212,0.0,0.0
PCHOLN205_HSABCt,"Transport of 1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)","Transport, extracellular",54667;11303;54670;11982;18670,0.0,0.0
HMR_3724,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
HMR_2967,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,0.0
HMR_2975,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,0.0
UPP3S,Uroporphyrinogen-III synthase,Heme synthesis,22276,0.0,0.0
HMR_3201,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,231086;97212;52538,0.0,0.0
TRDR,Thioredoxin reductase (NADPH),Nucleotide interconversion,50493,1000.0000000000933,1000.0
NAIt,Na+ / iodide cotransport,"Transport, extracellular",114479,-1000.0,1000.0
DURAD,Dihydrouracil dehydrogenase (NADP),Pyrimidine catabolism,99586,-502.7550234168777,-502.7550234168721
6EPVSthc,Uptake of 6-epi-pravastatin by hepatocytes,Drug metabolism,101488,-1000.0,1000.0
SUBERCACT,Transport of suberyl carnitine into cytosol,Fatty acid oxidation,57279,0.0,0.0
SMS3,"Sphingomyelin Synthase, Formation of Sm (D18:1/16:1)",Glycerophospholipid metabolism,74442;208449,0.0,4.661160346586257e-12
HACD9m,"(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA:NAD+ oxidoreductase","Valine, leucine, and isoleucine metabolism",15107;15108;74147,0.0,0.0
PPPGOm,Protoporphyrinogen oxidase  mitochondrial,Heme synthesis,19044,0.0,0.0
RE3234C,RE3234,Fatty acid synthesis,,0.0,0.0
HMR_3431,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,229211;97212;235674;93747;52538;231086;11363;11364;15107;11370;15108,0.0,0.0
PI34P5K,"Phosphatidylinositol 3,4-bisphosphate 5-kinase",Inositol phosphate metabolism,18719;18717;18720,0.0,0.0
HAtly,"Hyaluronan transport, extracellular to lysosome","Transport, lysosomal",,0.0,0.0
HMR_7329,"Alpha-1, 6-Mannosyl-Glycoprotein 4-Beta-N-Acetylglucosaminyltransferase",N-glycan metabolism,67569,0.0,0.0
HMR_0817,"Beta-Galactoside Alpha-2, 3-Sialyltransferase",Glycosphingolipid metabolism,20444;20442;20443,0.0,0.0
PI5P3K,Phosphatidylinositol-5-phosphate 3-kinase,Inositol phosphate metabolism,18709;18707;18710;320207;30955;240752;18704;18705;74769;18706;23900;225326;18708,0.0,0.0
HMR_2535,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,67044;70757;30963;57874;66775,0.0,0.0
r0047,Adenosine 5-monophosphate phosphohydrolase Purine metabolism EC:3.1.3.5,Purine catabolism,230718;70881;107569;23959;103850;50773;76952,0.0,0.0
HMR_7757,HMR 7757,"Transport, mitochondrial",13167,0.0,0.0
ETHAK,Ethanolamine kinase,Glycerophospholipid metabolism,214253;75320;12651;12660,0.0,0.0
SERPT,Serine C palmitoyltransferase,Sphingolipid metabolism,228677;20773;268656,0.0,0.0
FACOAL170,Fatty-acid--CoA ligase,Fatty acid oxidation,74205;50790;14081,0.0,0.0
r0641,(5-Glutamyl)-peptide:amino-acid 5-glutamyltransferase Arachidonic acid metabolism EC:2.3.2.2,Fatty acid oxidation,23887;14598;71522;207182,-899.9999999999866,1000.0
EX_dopa4glcur_e,Exchange of Dopamine 4-O-Glucuronide,Exchange/demand reaction,,0.0,0.0
C4x,Esterification of Butyrylcoa to Butyrylcarnitine for Transport,"Transport, peroxisomal",74114,1.0231815394945443e-12,0.0
EX_M03131_e,EX M03131[e],Exchange/demand reaction,,0.0,0.0
PCHOL2STE_HSABCt,Transport of 2-Stearoylglycerophosphocholine,"Transport, extracellular",54667;11303;54670;11982;18670,0.0,0.0
HMR_0433,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,1.3642420526593924e-12
PCm,Pyruvate carboxylase,Pyruvate metabolism,18563,704.627609151098,704.6276091510834
HMR_0851,"Alpha-N-Acetylneuraminate Alpha-2, 8-Sialyltransferase",Glycosphingolipid metabolism,20449,2.6858515411731787e-12,0.0
NOt,NO transport (diffusion),"Transport, extracellular",,0.0,0.0
HMR_2859,Carnitine O-Acetyltransferase,"Transport, endoplasmic reticular",12908,0.0,0.0
NTD9e,"5'-nucleotidase (GMP), extracellular",Nucleotide interconversion,23959;50773,0.0,0.0
HMR_3100,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15488;74147,0.0,0.0
RE2912M,Long-Chain-Fatty-Acid- Coenzyme A Ligase,Fatty acid oxidation,433256;14081;216739;74205;50790,0.0,-1.1368683772161603e-12
RBFK,Riboflavin kinase,Vitamin B2 metabolism,54391,0.0,0.0
G14T20g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate synthesis,56336;14595;57370;53418,0.0,0.0
HMR_2979,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,0.0
HMR_3243,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,231086;97212;52538,0.0,0.0
ASPT,L-aspartase,Glutamate metabolism,14194,0.0,0.0
HMR_3184,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15107;97212;15108,0.0,0.0
PIK4,Phosphatidylinositol 4-kinase,Glycerophospholipid metabolism,84095;107650;224020,0.0,0.0
ABTArm,"4-aminobutyrate transaminase, reversible (mitochondrial)",Glutamate metabolism,268860,-1000.0,-1000.0000000000027
HMR_3117,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15107;97212;15108,0.0,-3.8482994568767026e-11
HMR_2391,HMR 2391,Fatty acid synthesis,,0.0,-2.6147972675971687e-12
HMR_2218,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,67044;70757;30963;57874;66775,0.0,0.0
CYTK2_1,Adenylate kinase,Nucleotide interconversion,66588,-1000.0,1000.0
EX_ind3ac_e,EX ind3ac LPAREN e RPAREN,Exchange/demand reaction,,0.0,0.0
C6COAt,Esterification of Of Hexanoylcoa for Transport into Cytosol,"Transport, peroxisomal",74114,-1000.0,1000.0
LNELDCCPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,0.0,0.0
r0357,Glycolysis / Glyconeogenesis EC:2.7.1.1,Fructose and mannose metabolism,15277;15275;212032,0.0,-1.601950895168226e-12
ADPACDAc,Activation of adipic acid for formation of adipoyl carnitine,Fatty acid oxidation,,0.0,0.0
3ISPVSthc,Uptake of 3-alpha-iso-pravastatin by hepatocytes,Drug metabolism,101488,-1000.0,1000.0
HEXCCOAtx,Fatty acid intracellular transport,"Transport, peroxisomal",,0.0,0.0
FACOAL1821,Linoleic acid:CoA ligase (AMP-forming),Fatty acid oxidation,74205;50790;14081;328845,0.0,0.0
GGTAe2,Gamma glutamyltransferase,Glutathione metabolism,23887;14598;71522;207182,-100.0,900.0000000000039
FTHFLmi,Formate tetrahydrofolate ligase  mitochondrial irreversible,Folate metabolism,270685;108156,0.0,0.0
HMR_2819,Carnitine O-Acetyltransferase,"Transport, endoplasmic reticular",12908,0.0,0.0
FACOAE1829Z12Z,"Linoleoyl-CoA hydrolase (18:2(9Z,12Z))",Fatty acid oxidation,171210;217700;70025;171282;171281;12012,0.0,0.0
HMR_2609,HMR 2609,"Transport, mitochondrial",207151;236149;20517;236293;434674;319800;57279;214663;30805;171405,-1000.0,1000.0
HMR_3068,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15488;74147,0.0,0.0
LEUKTRC4t,Leukotriene C4 transport via bicarbonate countertransport,"Transport, extracellular",28253;101488,-1000.0,1000.0
EX_etoh_e,Ethanol exchange,Exchange/demand reaction,,7.958078640513122e-12,0.0
r2112,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_1742,3Alpha-Hydroxysteroid 3-Dehydrogenase (Si-Specific),Bile acid synthesis,83702,0.0,0.0
HMR_2365,HMR 2365,Fatty acid synthesis,60527;76267;56473,0.0,0.0
RE0576C_1,RE0576C,Fatty acid synthesis,,0.0,0.0
ACALDtm,Acetaldehyde mitochondrial diffusion,"Transport, mitochondrial",,-548.449362974481,0.0
HMR_0260,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;217700;70025;171282;171281;12012,0.0,0.0
HMR_0193,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;217700;70025;171282;171281;12012,0.0,0.0
EX_oleth_e,Exchange of Oleoyl Ethanolamide,Exchange/demand reaction,,0.0,-1.8189894035458565e-12
PPAer,"Inorganic diphosphatase, endoplasmic reticulum",Miscellaneous,14377;14378;68401,0.0,0.0
SBPP1,Sphinganine 1-phosphate phosphatase,Sphingolipid metabolism,50784;81535;67916;433323;19012,0.0,0.0
HMR_2374,HMR 2374,Fatty acid synthesis,,2.1221543041368327e-12,0.0
MTHFC,Methenyltetrahydrofolate cyclohydrolase,Folate metabolism,665563;108156,0.0,0.0
GMPtg,GMP transport (Golgi),"Transport, golgi apparatus",,0.0,0.0
41R2A1H12BOOX,"4-[(1R)-2-Amino-1-hydroxyethyl]-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)",Tyrosine metabolism,17161;109731,0.0,0.0
HMR_2686,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12896;12908,0.0,-8.526512829121202e-13
RE3175C,RE3175,Fatty acid oxidation,,0.0,0.0
FUMm,Fumarase  mitochondrial,Citric acid cycle,14194,-1000.0,862.4699990836575
HMR_1738,"Cholest-5-Ene-3Beta, 7Alpha-Diol 3Beta-Dehydrogenase",Bile acid synthesis,101502,0.0,0.0
ARGSL,Argininosuccinate lyase,Alanine and aspartate metabolism,109900,0.0,0.0
HMR_0962,HMR 0962,"Transport, mitochondrial",,0.0,0.0
SBTD_D2,D sorbitol dehydrogenase  D fructose producing,Fructose and mannose metabolism,20322,0.0,1.198879379609769e-12
ADADir,Deoxycytidine kinase,Pyrimidine catabolism,13178,0.0,1000.0
HMR_3224,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15107;97212;15108,0.0,0.0
GCALDD,Glycolaldehyde dehydrogenase,Glyoxylate and dicarboxylate metabolism,11671;67689;19378;73458;56847;621603;11668;110695;56752;11670,0.0,0.0
GLYOX,Hydroxyacylglutathione hydrolase,Pyruvate metabolism,68977;14651,0.0,0.0
HMR_3663,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
HMR_0207,HMR 0207,"Transport, extracellular",11303,0.0,0.0
HMR_3456,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid synthesis,11364;229211;11370;11363,0.0,0.0
HMR_0386,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;217700;70025;171282;171281;12012,0.0,0.0
HMR_3186,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,11364;229211;11370;11363,0.0,0.0
SMS,Sphingomyelin synthase (homo sapiens),Sphingolipid metabolism,208449,0.0,3.0021425058494287
C9BRxtc,Transport of dimethylnonanoylcarnitine from peroxisomes to cytosol,"Transport, peroxisomal",57279,-1000.0,1000.0
CYTK14n,"Cytidylate kinase (dCMP,CTP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
PE12_HSABCt,Transport of 1-Didecanoylglycerophosphoethanolamine (C12:0 Pe),"Transport, extracellular",50770;320940,0.0,0.0
HMR_3189,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,231086;97212;52538,0.0,0.0
RE1531M,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,231086;97212;52538,0.0,0.0
S6T25g,"Heparan sulfate 6-sulfotransferase, Golgi apparatus",Chondroitin synthesis,50787;50785;50786,0.0,0.0
FUM,Fumarase,Citric acid cycle,14194,-1000.0,862.4699990836351
HMR_2675,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,0.0,0.0
HMR_2610,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12896;12908,-1000.0,1000.0
HMR_3711,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
TYRTA,Tyrosine transaminase,Tyrosine metabolism,14718;234724,0.0,0.0
