reaction_id,reaction_name,subsystem,genes,minimum,maximum
ACGAMtly,N-acetyl-glucosamine lysosomal efflux,"Transport, lysosomal",,0.0,1000.0
GLUDym,"Glutamate dehydrogenase (NADP), mitochondrial",Glutamate metabolism,14661,-1000.0,323.3982783493668
C4DCCACT,Transport of succinyl carnitine into cytosol,Fatty acid oxidation,57279,0.0,0.0
R00100,R01803,,12764,-500.0,-500.00000000000045
EX_aracheth_e,Exchange of O-Arachidonoyl Ethanolamine,Exchange/demand reaction,,0.0,0.0
HMR_2964,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;14081;216739;433256;74205;94180;26458;50790,0.0,0.0
GLUDC,Glutamate Decarboxylase,Glutamate metabolism,14415;14417,0.0,0.0
ACOADH120_m,Acyl-CoA dehydrogenase (12:0),Fatty acid oxidation,11370;11363;229211;11364,0.0,5.4569682106375694e-12
HMR_0389,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;14081;216739;433256;74205;94180;26458;50790,0.0,0.0
CHSTEROLt1,Cholesterol intracellular transport,"Transport, mitochondrial",59045,-1000.0,1000.0
MTHFD2i,Methylenetetrahydrofolate dehydrogenase  NAD,Folate metabolism,17768;665563,-1000.0,1000.0
OCT11EFATP_1,Uptake of Vaccenic Acid,Fatty acid oxidation,26568;26569;26457;225579;26458;26459,0.0,0.0
RE3113C,RE3113,Fatty acid oxidation,,0.0,0.0
HMR_2673,HMR 2673,"Transport, mitochondrial",57279;214663;319800;236149;236293;171405;30805;207151;20517;434674,-1000.0,1000.0
HMR_2193,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,57874;66775;67044;30963;70757,0.0,0.0
LDH_Lm,"L-lactate dehydrogenase, mitochondria",Pyruvate metabolism,16828;52815;16832,372.5218968682935,374.77341291535885
PPMI12346Ptn,5-diphosphatidylinositol pentakisphosphate nuclear transport (diffusion),"Transport, nuclear",,0.0,0.0
NABTNO,N4 AcetylaminobutanalNAD oxidoreductase,Arginine and proline metabolism,11671;11668;56752;110695;19378,0.0,0.0
UMPK5n,"UMP kinase (dATP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
HMR_2884,HMR 2884,"Transport, endoplasmic reticular",20520,-1000.0,1000.0
ACNMCT,CTP:N-acylneuraminate cytidylyltransferase,Aminosugar metabolism,12764,0.0,0.0
r2113,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HOXG,Heme oxygenase 1,Heme degradation,15369;15368,0.0,0.0
HMR_0629,Phospholipase D,Glycerophospholipid metabolism,194908;18805;18806;104759;18807,0.0,0.0
GALASE20ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,19025;12091;50917;18010,0.0,0.0
HMR_3072,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,74147;15488,0.0,0.0
PCHOLN201_HSABCt,"Transport of 1-Eicosenoylglycerophosphocholine (Delta 11) , Sn1-Lpc (20:1)","Transport, extracellular",11303;11982;18670;54667;54670,0.0,0.0
HSD17B4x,Hydroxysteroid (17-beta) dehydrogenase 4,Bile acid synthesis,15488,0.0,0.0
HMR_3235,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;97212,0.0,0.0
ALAPAT4te,Transport of Alanine via Pat4,"Transport, extracellular",234967,-1000.0,1000.0
DATPtn,DATP diffusion in nucleus,"Transport, nuclear",,2.3231761936419844,2.3231761936419955
HMR_7758,HMR 7758,"Transport, mitochondrial",13167,0.0,0.0
r0221_1,Propinol Adenylate:Coa Ligase (AMP-Forming),Miscellaneous,60525;380660;68738,0.0,0.0
HMR_3625,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
HMR_0271,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;14081;216739;433256;74205;94180;26458;50790,0.0,0.0
C226CPT1,Carnitine C22:6 transferase,Fatty acid oxidation,12895;12894;78070,0.0,0.0
r1664,Y+LAT2 Utilized transport,"Transport, extracellular",330836,-1000.0,1000.0
CPK1,Adenylate kinase,Nucleotide interconversion,66588,-1000.0,1000.0
SPTc,Serine-pyruvate aminotransferase,"Glycine, serine, alanine, and threonine metabolism",11611,0.0,4.661160346586257e-12
HMR_2700,HMR 2700,"Transport, mitochondrial",57279;214663;319800;236149;236293;171405;30805;207151;20517;434674,-1.558538774895463e-12,0.0
MI4PP,1D-myo-Inositol 4-phosphate phosphohydrolase,Inositol phosphate metabolism,114663;55980,0.0,0.0
LDH_L,L-lactate dehydrogenase,Glycolysis/gluconeogenesis,16833;16832;106557;16828;54122,-1000.0,627.4781031317141
PCHOLSTE_HSABCt,Transport of 1-Stearoylglycerophosphocholine,"Transport, extracellular",11303;11982;18670;54667;54670,0.0,0.0
HMR_0298,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;70025;12012;171281;171282;217700,0.0,0.0
G5SDym,"Glutamate-5-semialdehyde dehydrogenase, mitochondria",Urea cycle,56454,0.0,0.0
ACACT1r,Acetyl-CoA C-acetyltransferase,Tryptophan metabolism,110460;224530,0.0,0.0
HEXA2l,"Hexosaminidase A, Lysosomal",Sphingolipid metabolism,15212;15211,0.0,0.0
MI14PP,"D-myo-Inositol-1,4-bisphosphate 1-phosphohydrolase",Inositol phosphate metabolism,16329,0.0,0.0
ADNtm,"Equilibrative nucleoside transporter, mitochondrial","Transport, mitochondrial",63959,0.0,0.0
r0358,Glycolysis / Glyconeogenesis EC:2.7.1.1,Fructose and mannose metabolism,15275;212032;15277,0.0,-3.3563455045540733e-12
LNLNCGCPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,12895;12894;78070,-1000.0,1000.0
HMR_2757,HMR 2757,"Transport, mitochondrial",57279;214663;319800;236149;236293;171405;30805;207151;20517;434674,-1000.0,1000.0
ACONT,Aconitate hydratase,Citric acid cycle,11428;64602,-1000.0,1000.0
KHK,Ketohexokinase,Fructose and mannose metabolism,16548,0.0,0.0
r0441,Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21,Fatty acid oxidation,12896;12894,0.0,0.0
ESTRONESt,Estrone 3-sulfate transport via bicarbonate countertransport,"Transport, extracellular",108115;101488;108116;28253;108096;58807,-1000.0,1000.0
RE3247X,Acyl Coenzyme A Oxidase,Fatty acid oxidation,11430;93732;80911,0.0,0.0
PCHOLN183_HSABCt,"Transport of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)","Transport, extracellular",11303;11982;18670;54667;54670,0.0,0.0
HMR_2985,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;14081;216739;433256;74205;94180;26458;50790,0.0,0.0
HMR_3716,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
EX_cyan_e,Hydrogen cyanide exchange,Exchange/demand reaction,,-4.547473508864641e-12,0.0
HMR_0188,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;14081;216739;433256;74205;94180;26458;50790,0.0,0.0
HPYRDCm,"Hydroxypyruvate decarboxylase, mitochondria",Glyoxylate and dicarboxylate metabolism,,0.0,0.0
DEOXFVShc,Formation of deoxy-fluvastatin-dinor,Drug metabolism,74147;11430;235674;15488,99.99999999999942,100.0
IMPC,IMP cyclohydrolase,Purine synthesis,108147,0.0,0.0
HPDECECOAm,Dehydrogenation of Heptadecanoyl Coa,Fatty acid oxidation,11363,0.0,0.0
3HCO3_NAt,Bicarbonate transport (Na/HCO3 1:3 cotransport),"Transport, extracellular",54403;232156,-1000.0,1000.0
PHPYRte,Transport of Phenylpyruvate via Proton Symport,"Transport, extracellular",80879;20503;20501,99.99999999995248,100.0
RE1522M,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,74147;93747;231086;97212,0.0,1.1558161835030962e-12
EX_M00234_e,EX M00234[e],Exchange/demand reaction,,-6.423306331271306e-12,0.0
HMR_2705,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12895;12894;78070,0.0,0.0
APNPT,ATP:pantetheine 4'-phosphotransferase,CoA synthesis,211347;269614;75735;74450,0.0,0.0
CERT1rt,Ceramide transport protein,"Transport, endoplasmic reticular",68018,0.0,0.0
AKGDm,2-oxoglutarate dehydrogenase,Citric acid cycle,18293;27402;78920;13382,726.8784338141088,726.8784338142051
PGESc,Prostaglandin E synthase,Eicosanoid metabolism,56351;64292;96979,0.0,1000.0
SMPD3g,"Sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)",Sphingolipid metabolism,238011;77626;58994,0.0,0.0
RE3228C,RE3228,Fatty acid synthesis,,0.0,0.0
TRYPTAOX,Tryptamine:oxygen oxidoreductase(deaminating)(flavin-containing),Tryptophan metabolism,17161;109731;237940;76507,0.0,0.0
RE2649M,Palmitoyl Coenzyme A Hydrolase,Bile acid synthesis,171210;70025,0.0,0.0
GLNS,Glutamine synthetase,Glutamate metabolism,14645;266744,0.0,0.0
PA_HStn,"Phosphatidate transport, nuclear","Transport, nuclear",,-8.490985692333197e-13,0.0
HMR_2215,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,170439;68801;74559;12686;83603;54325;54326,0.0,0.0
HPDECEm,Hydrolysis of Heptadecenoyl Coa,Fatty acid oxidation,171210;170789;66834;70025,0.0,0.0
r0750,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NADP+ oxidoreductase (B-specific); 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NADP+ oxidoreductase Bile acid biosynthesis EC:1.1.1.50",Bile acid synthesis,83702,0.0,1000.0
ADMDC,Adenosylmethionine decarboxylase,Arginine and proline metabolism,100041585;11702,0.0,0.0
HMR_0290,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;70025;12012;171281;171282;217700,0.0,0.0
HMR_2621,HMR 2621,"Transport, mitochondrial",57279;214663;319800;236149;236293;171405;30805;207151;20517;434674,0.0,0.0
HMR_2989,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;14081;216739;433256;74205;94180;26458;50790,0.0,0.0
GUACYC,Guanylate cyclase,Nucleotide interconversion,234889;54195;18160;230103;14919;245650;14917;60596,0.0,0.0
PEAR_HSABCt,Transport of 1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine,"Transport, extracellular",50770;320940,0.0,0.0
MDRPD,5-Methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase,Arginine and proline metabolism,,0.0,0.0
GK1,Guanylate kinase (GMP:ATP),Nucleotide interconversion,14923,8.109000421029844,8.109000421067435
HMR_8476,HMR 8476,"Transport, nuclear",13340;63959,218.7260576485316,220.97757369517845
RE3120C,RE3120,Fatty acid oxidation,170439;83603;68801;54326,-1.5916157281026244e-11,0.0
PGL,6-phosphogluconolactonase,Pentose phosphate pathway,66171,0.0,0.0
DM_pcreat_c,"Demand for  Phosphocreatine,  Cytosolic",Exchange/demand reaction,,0.0,0.0
GASNASE2ly,"Glycosylasparaginase, lysosomal",N-glycan degradation,11593,0.0,0.0
EX_didecaeth_e,"Exchange of C12:0-Ethanolamide, Didecanoyl Ethanolamide",Exchange/demand reaction,,0.0,5.286437954055145e-12
HMR_3670,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
RE3241C,RE3241,Fatty acid synthesis,170439;83603;68801;54326,0.0,0.0
RE2999M,Dodecenoyl Coenzyme A Isomerase,Fatty acid oxidation,74147;13177;23986,0.0,0.0
PNTK,Pantothenate kinase,CoA synthesis,211347;269614;75735;74450,0.0,0.0
XOLEST183CEH,"Hydrolysis of 1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",Cholesterol metabolism,12613;16889,0.0,0.0
HMR_0814,"Alpha-N-Acetylneuraminate Alpha-2, 8-Sialyltransferase",Glycosphingolipid metabolism,20449,0.0,0.0
RE3178M,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,74147;231086;15107;97212;15488;15108,0.0,0.0
r2225,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
PHYHx,"Phytanoyl-CoA dioxygenase, peroxisomal",Fatty acid oxidation,16922,0.0,0.0
GARFT,Phosphoribosylglycinamide formyltransferase,Purine synthesis,14450,0.0,0.0
r2093,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_8579,Alpha-Amylase,Starch and sucrose metabolism,11722;100043684;109959;100043686;100043688,99.99999999999913,100.0
THYOXt2,T4 transport via facilitated diffusion,"Transport, extracellular",20502,-1000.0,1000.0
GLYOXm,Hydroxyacylglutathione hydrolase  mitochondrial,Pyruvate metabolism,14651,0.0,0.0
ACNAMlt,N-acetylneuraminate transport into lysososme,"Transport, lysosomal",235504,0.0,0.0
RE3168C,RE3168,Fatty acid oxidation,,0.0,0.0
PPM,Phosphopentomutase,Pentose phosphate pathway,72157;66681,899.9999999998897,900.0
PCHOLMYR_HsABCt,Transport of 1-Myristoylglycerophosphocholine,"Transport, extracellular",11303;11982;18670;54667;54670,0.0,0.0
PI3P4K,Phosphatidylinositol 3-phosphate 4-kinase,Inositol phosphate metabolism,84095;18720;18717;107650;18719;224020,0.0,0.0
HMR_3651,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
EX_hepdeceth_e,Exchange of Heptadecanoyl Thanolamide (C17:0),Exchange/demand reaction,,0.0,0.0
HMR_2263,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,170439;68801;74559;12686;83603;54325;54326,0.0,0.0
r1150,Facilitated diffusion,"Transport, lysosomal",,0.0,0.0
NDPK3m,"ATP:CDP phosphotransferase, mitochondria",Nucleotide interconversion,54369;56520,2.56795293116169,2.567952931336535
FAOXC164C165x,"Fatty Acid Beta Oxidation (C16:4->C16:5), Peroxisomal",Fatty acid oxidation,11430,0.0,0.0
HMR_2264,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,Fatty acid synthesis,56348,0.0,0.0
HMR_3627,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
PCHOLN1836_HSABCt,"Transport of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)","Transport, extracellular",11303;11982;18670;54667;54670,0.0,0.0
RE3169C,RE3169,Fatty acid oxidation,,0.0,0.0
BUTt,Butyrate transport (diffusion),"Transport, extracellular",75497;26568;21884;14077;26569;14080;225579;11770;16592;12140;16204;26457;12491,-1000.0,1000.0
HSD3A2r,3 alpha-hydroxysteroid dehydrogenase (type 3),Steroid metabolism,83702,-1000.0,1000.0
NAt5,Sodium/ammonium proton antiporter,"Transport, extracellular",226999;20544;105243,-1000.0,1000.0
HMR_3205,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,52538;97212;231086,0.0,0.0
PGDI,Prostaglandin-H2 D-isomerase [Precursor],Eicosanoid metabolism,54486;19215,-1000.0,1000.0
GALASE18ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,19025;12091;50917;18010,0.0,0.0
EX_strch1_e,"Starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]}) exchange",Exchange/demand reaction,,0.0,0.0
R01115,R01115,Aminosugar metabolism,12764,0.0,0.0
3MOX4HOXPGALDOX_NADP,3-Methoxy-4-hydroxyphenylglycolaldehyde:NADP+ oxidoreductase,Tyrosine metabolism,621603;56847;11670;67689;73458,0.0,0.0
HMR_3664,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
HMR_2348,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,Fatty acid synthesis,56348,0.0,0.0
HMR_2622,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12896;12908,0.0,0.0
MI1345PP,"D-myo-Inositol 1,3,4,5-tetrakisphosphate 5-phosphohydrolase",Inositol phosphate metabolism,16332;170835;212111;64436;16330;104015;16331,0.0,0.0
r0220_1,Propinol Adenylate:Coa Ligase (AMP-Forming) Ec:6.2.1.17 Ec:6.2.1.1,Miscellaneous,60525;380660;68738,0.0,0.0
ADRNCRNt,Transport into the mitochondria (carnitine),Fatty acid oxidation,57279,-1000.0,1000.0
RE3103C,RE3103,Fatty acid oxidation,170439;83603;68801;54326,0.0,0.0
RE2998M,Acyl Coenzyme A Oxidase,Fatty acid oxidation,11430,0.0,0.0
BILIRED2,Nadh biliverdin reductase,Heme synthesis,109778;233016,0.0,0.0
r0541,"Glutaryl Coenzyme A: (Acceptor) 2, 3-Oxidoreductase (Decarboxylating)",Tryptophan metabolism,270076,0.0,0.0
GLCNACT3g,Alpha-N-acetylglucosaminyltransferase II,Chondroitin synthesis,54616;14042;14043;56219,0.0,0.0
HMR_2364,Very-Long-Chain Enoyl Coenzyme A Reductase,Fatty acid synthesis,243078;106529,0.0,0.0
ST6GALNAC31_1,"Alpha-N-Acetylgalactosaminide Alpha-2, 6-Sialyltransferase 3",Sphingolipid metabolism,26938;50935;20447,0.0,0.0
CHOLK,Choline kinase,Glycerophospholipid metabolism,12651;12660,0.0,0.0
HMR_3704,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
SPHS1Ptr,Sphingosine-1-phosphate transport,"Transport, endoplasmic reticular",,0.0,0.0
HMR_3425,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,11363;235674;11364;11370;15107;97212;231086;15108;93747;229211;52538,0.0,0.0
HMR_3696,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
EBP1r,"3-beta-hydroxysteroid-delta(8),delta(7)-isomerase",Cholesterol metabolism,13595,0.0,0.0
PEPALM_HSASBCt,Transport of 1-Palmitoylglycerophosphocholine,"Transport, extracellular",11303;11982;18670;54667;54670,0.0,0.0
HMR_0428,HMR 0428,"Transport, extracellular",75497;26568;21884;14077;26569;14080;225579;11770;16592;12140;16204;26457;12491,0.0,0.0
HMR_0824,"Lactosylceramide Alpha-2, 3-Sialyltransferase",Glycosphingolipid metabolism,20454,0.0,0.0
r1448,Acyl-CoA Oxidase,Fatty acid oxidation,11430;80911,0.0,0.0
r1253,Long-Chain-Fatty-Acid---Coa Ligase,Fatty acid oxidation,216739;433256;74205;328845;50790;26458;14081,0.0,0.0
RE2626M,RE2626M,Bile acid synthesis,104086,0.0,1000.0
TPI,Triose-phosphate isomerase,Glycolysis/gluconeogenesis,21991,269.06337252073763,269.06337252084427
HMR_3694,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
HMR_2261,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,57874;66775;67044;30963;70757,0.0,0.0
CPPPGO,Coproporphyrinogen oxidase (O2 required),Heme synthesis,12892,0.0,0.0
HMR_0192,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;14081;216739;433256;74205;94180;26458;50790,0.0,0.0
HMR_0847,Exo-Alpha-Sialidase,Glycosphingolipid metabolism,18010;23956;50877;241159,0.0,0.0
HMR_2689,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12896;12908,0.0,0.0
HMR_0305,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;14081;216739;433256;74205;94180;26458;50790,0.0,0.0
HMR_0245,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;14081;216739;433256;74205;94180;26458;50790,0.0,0.0
PAPStg,3'-Phosphoadenylyl sufate Golgi transport,"Transport, golgi apparatus",73836,0.0,0.0
S6T2g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate synthesis,26887;56773;54371,0.0,0.0
OCTAt,Octanoate transport via diffusion,"Transport, extracellular",,0.0,0.0
HMR_9803,3-Oxopropionyl Coenzyme A:NAD+ Oxidoreductase,Propanoate metabolism,,0.0,0.0
G14T21g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate synthesis,14595;56336;53418;57370,0.0,0.0
PE161_HSABCt,"Transport of 1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)","Transport, extracellular",50770;320940,0.0,0.0
r2520,Mitochondrial Carrier (MC) TCDB:2.A.29.2.1,"Transport, mitochondrial",67863,-1000.0,1000.0
HMR_0244,HMR 0244,"Transport, extracellular",75497;26568;21884;14077;26569;14080;225579;11770;16592;12140;16204;26457;12491,0.0,0.0
NDP7er,"Nucleoside-diphosphatase (UDP), endoplasmic reticulum",Nucleotide interconversion,100862375;76025;12499;67464,0.0,0.0
CBPS,Carbamoyl-phosphate synthase (glutamine-hydrolysing),Pyrimidine synthesis,69719,0.0,0.0
HMR_2857,HMR 2857,"Transport, endoplasmic reticular",20520,0.0,0.0
RE3247M,Acyl Coenzyme A Oxidase,Fatty acid oxidation,11430,0.0,0.0
PCHOLEIC_HSABCt,"Transport of 1-Eicosadienoylglycerophosphocholine (Delta 11, 14)","Transport, extracellular",11303;11982;18670;54667;54670,0.0,0.0
DUTCP,DUTP:cytidine 5'-phosphotransferase,Nucleotide interconversion,80914;22245,-1000.0,-100.0
FAOXC184C164x,"Fatty Acid Beta Oxidation (C18:4->C16:4), Peroxisomal",Fatty acid oxidation,74147;11430;235674;15488,0.0,0.0
FVStu,Uptake of fluvastatin by enterocytes,Drug metabolism,101488,-900.0000000000007,1000.0
PROPAT4te,Transport of Proline via Pat4,"Transport, extracellular",234967,-1000.0,1000.0
r1167,EC:2.3.1.26,Miscellaneous,223920;20652,0.0,1000.0
HMR_3662,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
HMR_3686,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
HMR_0209,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;14081;216739;433256;74205;94180;26458;50790,0.0,0.0
HMR_3680,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
FAOXC164C143x,"Fatty Acid Beta Oxidation (C16:4->C14:3), Peroxisomal",Fatty acid oxidation,74147;235674;15488,0.0,0.0
EICOSTETCPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,12895;12894;78070,0.0,1.9099388737231494e-12
HMR_3647,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
HMR_1665,Cholate Coenzyme A Ligase,"Transport, peroxisomal",26458;26459,0.0,0.0
IND3ACt,Transport of Indole-3-Acetate,"Transport, extracellular",,0.0,0.0
BILIRUBt2,Bilirubin transport via bicarbonate countertransport,"Transport, extracellular",101488,-1000.0,1000.0
HMR_0306,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;70025;12012;171281;171282;217700,0.0,0.0
HMR_0382,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;70025;12012;171281;171282;217700,0.0,0.0
C12DCACOT,Thioesterification of Dodecanedioyl Coenzyme A for Release into Cytosol,Fatty acid oxidation,170789,0.0,0.0
HMR_3646,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
NDPK1,Nucleoside-diphosphate kinase (ATP:GDP),Nucleotide interconversion,171567;54369;18102;79059;18103,-1000.0,1000.0
RE3176C,RE3176,Fatty acid oxidation,,0.0,1.614137521893472e-12
RE3628M,Dodecenoyl Coenzyme A Isomerase,Fatty acid oxidation,74147;13177;23986,0.0,0.0
PGMT,Phosphoglucomutase,Glycolysis/gluconeogenesis,72157;66681,336.34444761467097,336.3444476146742
CYSO,Cysteine oxidase,Taurine and hypotaurine metabolism,12583,0.0,0.0
HMR_0309,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;14081;216739;433256;74205;94180;26458;50790,0.0,0.0
ORNt4m,Ornithine mitochondrial transport exchange with citruline,"Transport, mitochondrial",18408;83885,-1000.0,1000.0
