"Reaction ID","Reaction Name","Flux","Subsystem"
"EX_maltpt_e","Maltopentaose exchange",100,"Exchange/demand reaction"
"H2Oter","H2O endoplasmic reticulum transport",-42.1896151445508,"Transport, endoplasmic reticular"
"SK_gln__L_c","Sink gln L[c]",-599.445476179988,"Exchange/demand reaction"
"EX_hco3_e","EX hco3 LPAREN e RPAREN",100,"Exchange/demand reaction"
"HC00900t1","Transport of Methylmalonate, Antiport with Sulphite",200,"Transport, extracellular"
"EX_akg_e","2-Oxoglutarate exchange",-100,"Exchange/demand reaction"
"DCMPtm","DCMPtm",-446.555032653092,"Transport, mitochondrial"
"CO2tm","CO2 transport  diffusion   mitochondrial",274.906026976217,"Transport, mitochondrial"
"EX_CE2838_e","Maltononaose exchange",-100,"Exchange/demand reaction"
"EX_ser__L_e","L-Serine exchange",-100,"Exchange/demand reaction"
"SK_phe__L_c","Sink phe L[c]",128.694671705744,"Exchange/demand reaction"
"r0383","Pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-acetylating) EC:1.2.4.1",81.1021534356134,"Miscellaneous"
"MALOAAtm","Dicarboxylate/tricarboxylate carrier (mal:oaa), mitochondrial",-576.627437931929,"Transport, mitochondrial"
"SK_his__L_c","Sink his L[c]",-21.8515659476823,"Exchange/demand reaction"
"r0841","Free diffusion",74.6648130011503,"Transport, endoplasmic reticular"
"HMR_7199","HMR 7199",472.463176624508,"Transport, lysosomal"
"PSSA2_hs","Phosphatidylserine synthase homo sapiens",36.2741249921982,"Glycerophospholipid metabolism"
"SK_Ser_Gly_Ala_X_Gly_r","Sink Ser Gly Ala X Gly, Endoplasmic Reticulum",472.463176624508,"Exchange/demand reaction"
"PAIL_HStn","Phosphatidylinositol nuclear transport (diffusion)",33.6248647776543,"Transport, nuclear"
"GPDDACHOL","Glycerophosphocholine Phosphodiesterase",100,"Glycerophospholipid metabolism"
"R03184_PLUS_R00647","R03184 PLUS R00647",-12.2747789404253,NA
"r1598","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",26.4519320141643,"Transport, extracellular"
"FOLt2","Folate transport via anion exchange",-100,"Transport, extracellular"
"r0826","Transport reaction",42.1896151445508,"Transport, endoplasmic reticular"
"EX_ac_e","Acetate exchange",100,"Exchange/demand reaction"
"GLNtm","L-glutamine transport via electroneutral transporter",443.091164733691,"Transport, mitochondrial"
"PGLYCtm","Transport of Phosphatidylglycerol, Endoplasmatic Reticulum",2.51903405684561,"Transport, mitochondrial"
"EX_dhdascb_e","Dehydroascorbate exchange",87.7252210595747,"Exchange/demand reaction"
"MLTHFtm","5,10-Methylenetetrahydrofolate transport from the cytosol to the mitochondria",634.482945675308,"Transport, mitochondrial"
"r0892","Facilitated diffusion",-100,"Transport, extracellular"
"HMR_9680","HMR 9680",603.581989960842,"Transport, peroxisomal"
"EX_thymd_e","Thymidine exchange",21.9281593692174,"Exchange/demand reaction"
"r2341","Organic anion transporter 5 Utilized transport",-200,"Transport, extracellular"
"5MTHFt2_1","5-Methyltetrahydrofolate Transport via Anion Exchange",-996.977228279028,"Transport, extracellular"
"DCMPDA","DCMP deaminase",508.336311588389,"Pyrimidine catabolism"
"HIBDm","3-hydroxyisobutyrate dehydrogenase, mitochondrial",161.745196127864,"Valine, leucine, and isoleucine metabolism"
"SK_dhcholestanate_c","Sink for 3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestanate",-233.025406824765,"Exchange/demand reaction"
"r0839","Postulated transport reaction",-337.67,"Transport, extracellular"
"RNTR3","Ribonucleoside triphosphate reductase  CTP",893.25192057075,"Nucleotide interconversion"
"HMR_3996","L-Cysteine:NAD+ Oxidoreductase;",-545.974679691828,"Methionine and cysteine metabolism"
"SK_tyr__L_c","Sink tyr L[c]",-27.6020235307848,"Exchange/demand reaction"
"NH4tm","NH3 mitochondrial transport",1000,"Transport, mitochondrial"
"MLTHFte3","Transport by Folr into Extracellular Space",100,"Transport, extracellular"
"DM_4abut_c","DM 4abut[c]",1000,"Exchange/demand reaction"
"HMR_9612","HMR 9612",168.835,"Transport, extracellular"
"URIDK2r","Uridylate kinase (dUMP)",-102.758110648982,"Nucleotide interconversion"
"MMMm","Methylmalonyl-CoA mutase",161.745196127864,"Valine, leucine, and isoleucine metabolism"
"EX_utp_e","UTP exchange",-100,"Exchange/demand reaction"
"EX_M02451_e","EX M02451[e]",-100,"Exchange/demand reaction"
"O2Stm","Superoxide anion transport via diffusion (mitochondria)",100,"Transport, mitochondrial"
"HMR_7198","HMR 7198",472.463176624508,"Transport, lysosomal"
"EX_ascb__L_e","L-Ascorbate exchange",-100,"Exchange/demand reaction"
"SRTNt6_2_r","SRTNt6 LPAREN 2 RPAREN r",-168.835,"Transport, extracellular"
"ALOX52","Arachidonate 5-lipoxygenase",300,"Eicosanoid metabolism"
"SK_mi145p_c","Demand for 1D-Myo-Inositol 1,4,5-Trisphosphate",33.6248647776543,"Exchange/demand reaction"
"r0191","UTP:D-fructose-6-phosphate 1-phosphotransferase EC:2.7.1.11",274.003229711862,"Fructose and mannose metabolism"
"SK_trp__L_c","Sink trp L[c]",-2.30018303324099,"Exchange/demand reaction"
"EX_thr__L_e","L-Threonine exchange",100,"Exchange/demand reaction"
"CYTK4","Cytidylate kinase (dCMP)(GTP)",-1000,"Nucleotide interconversion"
"TALA","Transaldolase",60.1967261715478,"Pentose phosphate pathway"
"PEt","Phosphatidylethanolamine Transport",45.8465235554544,"Transport, extracellular"
"EX_co2_e","CO2 exchange",100,"Exchange/demand reaction"
"3MOBt2im","3-methyl-2-oxobutanoate mitochondrial transport via proton symport",161.745196127864,"Transport, mitochondrial"
"DM_C02712_c","Demand for N-Acetylmethionine",1000,"Exchange/demand reaction"
"G5SADs","L-glutamate 5-semialdehyde dehydratase (spontaneous)",223.053966231784,"Urea cycle"
"SK_thr__L_c","Sink thr L[c]",-154.054128413056,"Exchange/demand reaction"
"COAtr","COA transporter, endoplasmic reticulum",379.375420117957,"Transport, endoplasmic reticular"
"r0555","Acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase Glycolysis / Gluconeogenesis / Alanine and aspartate metabolism / Pyruvate metabolism EC:2.3.1.12",81.1021534356134,"Miscellaneous"
"GLYC2P3Pc","Formation of Glycerol-3-Phosphate",100,"Transport, extracellular"
"SK_leu__L_c","Sink leu L[c]",-94.3071586266664,"Exchange/demand reaction"
"CHOLESTTDe","CHOLESTTDe vesicular transport",-3.52668225320528,"Transport, extracellular"
"RTOTALt","RTOTAL transport",-100,"Transport, extracellular"
"SUCD1m","Succinate dehydrogenase",-161.745196127864,"Citric acid cycle"
"r0249","D-Ribose-5-phosphate ketol-isomerase Pentose phosphate pathway EC:5.3.1.6",-74.6648130011503,"Pentose phosphate pathway"
"DHAPtm","Dihydroxyacetone phosphate transport  mitochondrial",1000,"Transport, mitochondrial"
"Htr","H transporter, endoplasmic reticulum",42.1896151445508,"Transport, endoplasmic reticular"
"HMGCOAtx","Hydroxymethylglutaryl-CoA reversible peroxisomal transport",-64.6163994702127,"Transport, peroxisomal"
"EX_chsterol_e","Cholesterol exchange",-3.52668225320528,"Exchange/demand reaction"
"DTTPtn","DTTP diffusion in nucleus",2.26301639021176,"Transport, nuclear"
"RNTR2","Ribonucleoside triphosphate reductase  GTP",1.71104852420103,"Nucleotide interconversion"
"HMR_9614","HMR 9614",100,"Transport, extracellular"
"GLUt6","Glutamate transport via Na, H symport and K antiport",337.67,"Transport, extracellular"
"GLU5SAtmc","Glutamate semi-aldehyde transport, mitochondrial",223.053966231784,"Transport, mitochondrial"
"r0434","Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21",-379.375420117957,"Fatty acid oxidation"
"DTMPK","DTMP kinase",2.26301639021177,"Nucleotide interconversion"
"LEUTA","Leucine transaminase",963.67058783214,"Valine, leucine, and isoleucine metabolism"
"ASCBt","L-ascorbate transport via facilitated diffusion",100,"Transport, extracellular"
"DHRT_ibcoa","Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase, Isobutyryl-CoA forming",161.745196127864,"Valine, leucine, and isoleucine metabolism"
"DM_dctp_n","Demand for dCTP, Nuclear",383.283388315004,"Exchange/demand reaction"
"HMR_3951","HMR 3951",200,"Transport, extracellular"
"SK_HC01115_c","Sink HC01115[c]",1000,NA
"r0385","3-methyl-2-oxobutanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating) EC:1.2.4.4",161.745196127864,"Miscellaneous"
"AKR1C42","Aldo-keto reductase family 1, member C4 (chlordecone reductase; 3-alpha hydroxysteroid dehydrogenase, type I; dihydrodiol dehydrogenase 4)",49.7108814363048,"Bile acid synthesis"
"EX_mlthf_e","Exchange of 5,10-Methylenetetrahydrofolate",-100,"Exchange/demand reaction"
"r1625","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",100,"Transport, extracellular"
"r2312","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14",-100,"Transport, extracellular"
"HMR_1081","Leukotriene-C4 Synthase",200,"Leukotriene metabolism"
"DHFR2i","Dihydrofolate reductase (NAD+)",24.1911757594292,"Folate metabolism"
"SK_chol_c","Sink chol[c]",-835.875299739276,"Exchange/demand reaction"
"PYK6","RE2954",1000,"Pyrimidine synthesis"
"H2Otp","H2O transport  peroxisomal",76.891178410638,"Transport, peroxisomal"
"PUNP7","Purine-nucleoside phosphorylase (Xanthosine)",-100,"Nucleotide interconversion"
"CATp","Catalase A  peroxisomal",43.8626105297873,"Miscellaneous"
"GHMT2r","Glycine hydroxymethyltransferase, reversible",558.674121434737,"Glycine, serine, alanine, and threonine metabolism"
"RE2898C","RE2898C",100,"Vitamin C metabolism"
"UPPN","B-ureidopropionase",474.906026976217,"Pyrimidine catabolism"
"EX_lac__D_e","D-lactate exchange",-100,"Exchange/demand reaction"
"56DURAtd","Transport of 5, 6-Dihydrouracil, Diffusion",-659.916840630783,"Transport, extracellular"
"RPE","Ribulose 5-phosphate 3-epimerase",-74.6648130011503,"Pentose phosphate pathway"
"MALtm","Malate transport  mitochondrial",-464.381374450633,"Transport, mitochondrial"
"HMR_6607","HMR 6607",-100,"Purine catabolism"
"COAtim","CoA transporter  mitochondrial   irreversible",-64.6163994702127,"Transport, mitochondrial"
"CYOOm3i","CYOOm3i",67.534,"Oxidative phosphorylation"
"SK_met__L_c","Sink met L[c]",-1000,"Exchange/demand reaction"
"INSt2","Inosine transport in via proton symport",100,"Transport, extracellular"
"EX_h_e","H+ exchange",100,"Exchange/demand reaction"
"SK_asp__L_c","Sink asp L[c]",876.602764282552,"Exchange/demand reaction"
"SK_ala__L_c","Sink ala L[c]",373.627799982428,"Exchange/demand reaction"
"SK_xol7ah3_c","Sink for 5Beta-Cholestane-3Alpha, 7Alpha, 26-Triol",233.025406824765,"Exchange/demand reaction"
"GSNt2","Guanosine transport in via proton symport",-100,"Transport, extracellular"
"O2tp","O2 transport glycosome",-43.8626105297873,"Transport, peroxisomal"
"RNTR4","Ribonucleoside triphosphate reductase  UTP",-100,"Nucleotide interconversion"
"RE1530C","Thymidine Kinase",-586.903246477942,"Pyrimidine synthesis"
"r1556","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",-100,"Transport, extracellular"
"H2Otm","H2O transport  mitochondrial",-856.618954889151,"Transport, mitochondrial"
"GBA2e","Beta-Glucosidase, Plasma Membrane (Gba2)",3.02277172097189,"Sphingolipid metabolism"
"LGTHL","Lactoylglutathione lyase",64.6163994702127,"Pyruvate metabolism"
