"Reaction ID","Reaction Name","Flux","Subsystem"
"r0383","Pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-acetylating) EC:1.2.4.1",30.0495998334242,"Miscellaneous"
"MALOAAtm","Dicarboxylate/tricarboxylate carrier (mal:oaa), mitochondrial",-962.365739640204,"Transport, mitochondrial"
"SK_his__L_c","Sink his L[c]",-21.7642268806532,"Exchange/demand reaction"
"AKGCITtm","Dicarboxylate/tricarboxylate carrier (akg:cit), mitochondrial",-834.128527072868,"Transport, mitochondrial"
"r0841","Free diffusion",73.1301974887773,"Transport, endoplasmic reticular"
"HMR_7199","HMR 7199",471.7460229604,"Transport, lysosomal"
"PSSA2_hs","Phosphatidylserine synthase homo sapiens",36.1291400404698,"Glycerophospholipid metabolism"
"SK_Ser_Gly_Ala_X_Gly_r","Sink Ser Gly Ala X Gly, Endoplasmic Reticulum",471.7460229604,"Exchange/demand reaction"
"PAIL_HStn","Phosphatidylinositol nuclear transport (diffusion)",328.361460418858,"Transport, nuclear"
"GPDDACHOL","Glycerophosphocholine Phosphodiesterase",100,"Glycerophospholipid metabolism"
"FOLt2","Folate transport via anion exchange",-100,"Transport, extracellular"
"r0826","Transport reaction",43.1386949627208,"Transport, endoplasmic reticular"
"EX_ac_e","Acetate exchange",100,"Exchange/demand reaction"
"GLNtm","L-glutamine transport via electroneutral transporter",364.513475016875,"Transport, mitochondrial"
"PGLYCtm","Transport of Phosphatidylglycerol, Endoplasmatic Reticulum",2.50896566701643,"Transport, mitochondrial"
"EX_dhdascb_e","Dehydroascorbate exchange",100,"Exchange/demand reaction"
"MLTHFtm","5,10-Methylenetetrahydrofolate transport from the cytosol to the mitochondria",633.118211169487,"Transport, mitochondrial"
"r0892","Facilitated diffusion",-100,"Transport, extracellular"
"EX_thymd_e","Thymidine exchange",24.2943316904822,"Exchange/demand reaction"
"r2341","Organic anion transporter 5 Utilized transport",-200,"Transport, extracellular"
"DCMPDA","DCMP deaminase",-146.066034455202,"Pyrimidine catabolism"
"r1292","Postulated transport reaction",-16.7082885714286,"Transport, peroxisomal"
"HIBDm","3-hydroxyisobutyrate dehydrogenase, mitochondrial",58.7726499483403,"Valine, leucine, and isoleucine metabolism"
"SK_dhcholestanate_c","Sink for 3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestanate",-57.5105025724208,"Exchange/demand reaction"
"r0839","Postulated transport reaction",-437.67,"Transport, extracellular"
"r0409","UTP:Sedoheptulose 7-phosphate 1-phosphotransferase EC:2.7.1.11",3.86634013843661,"Miscellaneous"
"RNTR3","Ribonucleoside triphosphate reductase  CTP",893.278892137136,"Nucleotide interconversion"
"SK_tyr__L_c","Sink tyr L[c]",-27.4917003169215,"Exchange/demand reaction"
"NH4tm","NH3 mitochondrial transport",1000,"Transport, mitochondrial"
"MLTHFte3","Transport by Folr into Extracellular Space",100,"Transport, extracellular"
"DM_4abut_c","DM 4abut[c]",1000,"Exchange/demand reaction"
"URIDK2r","Uridylate kinase (dUMP)",-100.493115404223,"Nucleotide interconversion"
"CYTK3","Cytidylate kinase (CMP)(GTP)",-100,"Nucleotide interconversion"
"MMMm","Methylmalonyl-CoA mutase",58.7726499483403,"Valine, leucine, and isoleucine metabolism"
"EX_utp_e","UTP exchange",-100,"Exchange/demand reaction"
"EX_M02451_e","EX M02451[e]",-100,"Exchange/demand reaction"
"O2Stm","Superoxide anion transport via diffusion (mitochondria)",100,"Transport, mitochondrial"
"HMR_7198","HMR 7198",471.7460229604,"Transport, lysosomal"
"EX_ascb__L_e","L-Ascorbate exchange",-100,"Exchange/demand reaction"
"SRTNt6_2_r","SRTNt6 LPAREN 2 RPAREN r",-218.835,"Transport, extracellular"
"r2318","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2",-200,"Transport, extracellular"
"ALOX52","Arachidonate 5-lipoxygenase",300,"Eicosanoid metabolism"
"SK_mi145p_c","Demand for 1D-Myo-Inositol 1,4,5-Trisphosphate",34.6081772594317,"Exchange/demand reaction"
"r0191","UTP:D-fructose-6-phosphate 1-phosphotransferase EC:2.7.1.11",177.236182799454,"Fructose and mannose metabolism"
"HMR_0770","HMR 0770",-3.0106899295532,"Transport, extracellular"
"CYTK4","Cytidylate kinase (dCMP)(GTP)",-500.210266388095,"Nucleotide interconversion"
"TALA","Transaldolase",-36.5650987443887,"Pentose phosphate pathway"
"PEt","Phosphatidylethanolamine Transport",45.6632784459988,"Transport, extracellular"
"EX_co2_e","CO2 exchange",100,"Exchange/demand reaction"
"3MOBt2im","3-methyl-2-oxobutanoate mitochondrial transport via proton symport",58.7726499483403,"Transport, mitochondrial"
"DM_C02712_c","Demand for N-Acetylmethionine",1000,"Exchange/demand reaction"
"r0280","DATP:pyruvate O2-phosphotransferase Purine metabolism EC:2.7.1.40",1000,"Glycolysis/gluconeogenesis"
"SK_thr__L_c","Sink thr L[c]",-53.8380781237557,"Exchange/demand reaction"
"r0555","Acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase Glycolysis / Gluconeogenesis / Alanine and aspartate metabolism / Pyruvate metabolism EC:2.3.1.12",30.0495998334242,"Miscellaneous"
"GLYC2P3Pc","Formation of Glycerol-3-Phosphate",100,"Transport, extracellular"
"SK_leu__L_c","Sink leu L[c]",-193.930220000467,"Exchange/demand reaction"
"CHOLESTTDe","CHOLESTTDe vesicular transport",-3.51258636925626,"Transport, extracellular"
"RTOTALt","RTOTAL transport",-100,"Transport, extracellular"
"SUCD1m","Succinate dehydrogenase",-58.7726499483403,"Citric acid cycle"
"CYSGLTH","Glutathione:cystine oxidoreductase",-545.990768594612,"Methionine and cysteine metabolism"
"r0249","D-Ribose-5-phosphate ketol-isomerase Pentose phosphate pathway EC:5.3.1.6",-73.1301974887773,"Pentose phosphate pathway"
"DHAPtm","Dihydroxyacetone phosphate transport  mitochondrial",658.535500964483,"Transport, mitochondrial"
"Htr","H transporter, endoplasmic reticulum",43.1386949627208,"Transport, endoplasmic reticular"
"EX_chsterol_e","Cholesterol exchange",-3.51258636925626,"Exchange/demand reaction"
"RNTR2","Ribonucleoside triphosphate reductase  GTP",1.70420959182875,"Nucleotide interconversion"
"GLUt6","Glutamate transport via Na, H symport and K antiport",337.67,"Transport, extracellular"
"LEUTA","Leucine transaminase",986.533627342763,"Valine, leucine, and isoleucine metabolism"
"ASCBt","L-ascorbate transport via facilitated diffusion",100,"Transport, extracellular"
"DHRT_ibcoa","Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase, Isobutyryl-CoA forming",58.7726499483403,"Valine, leucine, and isoleucine metabolism"
"DM_dctp_n","Demand for dCTP, Nuclear",380.996308950617,"Exchange/demand reaction"
"SK_HC01115_c","Sink HC01115[c]",1000,NA
"r0385","3-methyl-2-oxobutanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating) EC:1.2.4.4",58.7726499483403,"Miscellaneous"
"HC00900t2","Transport of Methylmalonate, Antiport with Sulphate",200,"Transport, extracellular"
"DTDPtn","DTDP nuclear transport",2.25397128375735,"Transport, nuclear"
"EX_mlthf_e","Exchange of 5,10-Methylenetetrahydrofolate",-100,"Exchange/demand reaction"
"NDPK1m","Nucleoside-diphosphate kinase (ATP:GDP), mitochondrial",196.499859343306,"Nucleotide interconversion"
"HMR_1081","Leukotriene-C4 Synthase",200,"Leukotriene metabolism"
"DHFR2i","Dihydrofolate reductase (NAD+)",1000,"Folate metabolism"
"SK_chol_c","Sink chol[c]",-534.561693977249,"Exchange/demand reaction"
"TCHOLAt2","Taurocholate transport via sodium cotransport",42.6765775598523,"Transport, extracellular"
"H2Otp","H2O transport  peroxisomal",-200.499462857143,"Transport, peroxisomal"
"PUNP7","Purine-nucleoside phosphorylase (Xanthosine)",-100,"Nucleotide interconversion"
"CATp","Catalase A  peroxisomal",50,"Miscellaneous"
"GHMT2r","Glycine hydroxymethyltransferase, reversible",559.666514143727,"Glycine, serine, alanine, and threonine metabolism"
"RE2898C","RE2898C",100,"Vitamin C metabolism"
"UPPN","B-ureidopropionase",474.906402579331,"Pyrimidine catabolism"
"EX_lac__D_e","D-lactate exchange",-100,"Exchange/demand reaction"
"r2486","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14",200,"Transport, extracellular"
"NDPK7n","Nucleoside-diphosphate kinase (ATP:dCDP), nuclear",-1.5026475225049,"Nucleotide interconversion"
"RPE","Ribulose 5-phosphate 3-epimerase",-73.1301974887773,"Pentose phosphate pathway"
"HMR_6607","HMR 6607",-100,"Purine catabolism"
"COAtim","CoA transporter  mitochondrial   irreversible",-16.7082885714286,"Transport, mitochondrial"
"CYOOm3i","CYOOm3i",67.534,"Oxidative phosphorylation"
"SK_met__L_c","Sink met L[c]",-1000,"Exchange/demand reaction"
"r2252","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5",200,"Transport, extracellular"
"EX_h_e","H+ exchange",-100,"Exchange/demand reaction"
"G3PD2","Glycerol-3-phosphate dehydrogenase (NADP)",-561.0444666315,"Glycerophospholipid metabolism"
"HMR_6583","Phosphatidylinositol-3, 4, 5-Trisphosphate 3-Phosphatase",293.753283159426,"Inositol phosphate metabolism"
"r1595","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",100,"Transport, extracellular"
"SK_asp__L_c","Sink asp L[c]",901.654865570092,"Exchange/demand reaction"
"SK_ala__L_c","Sink ala L[c]",438.732930473613,"Exchange/demand reaction"
"SK_xol7ah3_c","Sink for 5Beta-Cholestane-3Alpha, 7Alpha, 26-Triol",57.5105025724208,"Exchange/demand reaction"
"TCHOLAt","Taurocholate transport via bicarbonate countertransport",-42.6765775598523,"Transport, extracellular"
"O2tp","O2 transport glycosome",8.47900999999999,"Transport, peroxisomal"
"RNTR4","Ribonucleoside triphosphate reductase  UTP",-90.304703766834,"Nucleotide interconversion"
"r1556","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",-100,"Transport, extracellular"
"H2Otm","H2O transport  mitochondrial",-1000,"Transport, mitochondrial"
