"Reaction ID","Reaction Name","Flux","Subsystem"
"CSNATm","Carnitine O aceyltransferase  mitochondrial",-740.279374925812,"Fatty acid oxidation"
"SERt2r","L serine reversible transport via proton symport",127.45852575545,"Transport, extracellular"
"DHAAt1r","Dehydroascorbate transport (uniport)",-100,"Transport, extracellular"
"RE0915E","Alpha-Amylase",-200,"Starch and sucrose metabolism"
"GLPASE2","Glycogen phosphorylase (amyls -> glc-D)",112.12411788822,"Starch and sucrose metabolism"
"O2St","Superoxide anion transport via diffusion (extracellular)",-100,"Transport, extracellular"
"HMR_3116","Enoyl Coenzyme A Hydratase",52.2112793072586,"Fatty acid oxidation"
"ACONTm","Aconitate hydratase",-613.382074520817,"Citric acid cycle"
"DAGK_hs","Diacylglycerol phosphate kinase (homo sapiens)",62.0582199340021,"Glycerophospholipid metabolism"
"CLS_hs","Cardiolipin synthase (homo sapiens)",2.00481924242374,"Glycerophospholipid metabolism"
"HMGLm","Hydroxymethylglutaryl-CoA lyase",14.1316833333333,"Cholesterol metabolism"
"CHAT","Choline O-acetyltransferase",797.884324925812,"Glycerophospholipid metabolism"
"LDH_D","D-lactate dehydrogenase",114.131683333333,"Pyruvate metabolism"
"r1435","Transport reaction",329.64643080951,"Transport, mitochondrial"
"GLPASE1","Glycogen phosphorylase (glygn2 -> dxtrn)",112.12411788822,"Starch and sucrose metabolism"
"GAPD","Glyceraldehyde-3-phosphate dehydrogenase",1000,"Glycolysis/gluconeogenesis"
"D_LACt2","D lactate transport via proton symport",100,"Transport, extracellular"
"ELAIDCRNt","Transport into the mitochondria (carnitine)",52.2112793072586,"Fatty acid oxidation"
"PGPPT","Phosphatidyl-CMP: glycerophosphate phosphatidyltransferase",2.50593806833065,"Glycerophospholipid metabolism"
"RDH3a","Retinol dehydrogenase (11-cis,NADPH)",173.061649636414,"Vitamin A metabolism"
"ACRNtp","Acetylcarnitine transport out of peroxisome",-740.279374925812,"Transport, peroxisomal"
"RE3273C_1","Phospholipase D",-67.5713868659684,"Phosphatidylinositol phosphate metabolism"
"MTHFDm","Methylenetetrahydrofolate dehydrogenase  NADP   mitochondrial",1000,"Folate metabolism"
"TRDR","Thioredoxin reductase (NADPH)",890.316403196013,"Nucleotide interconversion"
"DURAD","Dihydrouracil dehydrogenase (NADP)",-450.532382901342,"Pyrimidine catabolism"
"PCm","Pyruvate carboxylase",607.103033874674,"Pyruvate metabolism"
"ABTArm","4-aminobutyrate transaminase, reversible (mitochondrial)",-1000,"Glutamate metabolism"
"HMR_3117","3-Hydroxyacyl Coenzyme A Dehydrogenase",52.2112793072586,"Fatty acid oxidation"
"GGTAe2","Gamma glutamyltransferase",-200,"Glutathione metabolism"
"FUMm","Fumarase  mitochondrial",-145.628199700709,"Citric acid cycle"
"ELAIDCPT2","Carnitine transferase",52.2112793072586,"Fatty acid oxidation"
"GLCt1","Glucose transport  uniport",-896.992943105762,"Transport, extracellular"
"APAT2rm","3-Aminopropanoate:2-oxoglutarate aminotransferase (m)",450.532382901342,"Beta-Alanine metabolism"
"RE0926E","Alpha-Amylase",-300,"Starch and sucrose metabolism"
"MDH","Malate dehydrogenase",221.280027182108,"Citric acid cycle"
"EX_phpyr_e","Exchange of Phenylpyruvate",-100,"Exchange/demand reaction"
"C160CPT2","C160 transport into the mitochondria",-47.3775127437379,"Fatty acid oxidation"
"EX_o2s_e","Superoxide anion exchange",-100,"Exchange/demand reaction"
"GLUt2m","Amino acid transporter (glu-L), mitochondrial",254.012444493128,"Transport, mitochondrial"
"GMPR","GMP reductase",-7.91317185110038,"Nucleotide interconversion"
"RNDR3","Ribonucleoside-diphosphate reductase (CDP)",775.184676498336,"Nucleotide interconversion"
"r0739","Alcohol dehydrogenase Bile acid biosynthesis EC:1.1.1.1",-410.069554612544,"Bile acid synthesis"
"HCO3Em","HCO3 equilibration reaction",607.103033874674,"Miscellaneous"
"EX_malthp_e","EX malthp LPAREN e RPAREN",100,"Exchange/demand reaction"
"RE0935E","Alpha-Amylase",-200,"Starch and sucrose metabolism"
"4MOPt2im","4-methyl-2-oxopentanoate mitochondrial transport  via proton symport",17.5222813337774,"Transport, mitochondrial"
"DEOXFVStev","Exit of deoxy-fluvastatin-dinor into hepatic vein for excretion in urine",100,"Drug metabolism"
"DURIPP","Deoxyuridine phosphorylase",450.532382901342,"Nucleotide interconversion"
"RDH3","Retinol dehydrogenase (11-cis,NADH)",-173.061649636414,"Vitamin A metabolism"
"CDIPTr","Phosphatidylinositol synthase (Homo sapiens)",-4.51075731075439,"Glycerophospholipid metabolism"
"SK_cmpglna_c","Sink cmpglna[c]",-1000,NA
"KAT180_m","Beta-ketoacyl CoA thiolase (18:0)",52.2112793072586,"Fatty acid oxidation"
"RNDR1","Ribonucleoside-diphosphate reductase (ADP)",4.51832396426842,"Nucleotide interconversion"
"ACOAR4m","Trans-2-enoyl-CoA reductase (NADPH) (C10:0)",-4.83376656352077,"Fatty acid oxidation"
"D_LACtm","D lactate transport  mitochondrial",-14.1316833333333,"Transport, mitochondrial"
"INSt","Inosine transport (diffusion)",100,"Transport, extracellular"
"SUCOAS1m","Succinyl-CoA ligase (GDP-forming)",-854.37180029929,"Citric acid cycle"
"UMPK","UMP kinase",18.1023260795291,"Nucleotide interconversion"
"PI45PLC","Phosphatidylinositol 4,5-bisphosphate phospholipase C",59.0511630397646,"Inositol phosphate metabolism"
"GLUNm","Glutaminase (mitochondrial)",287.53935016659,"Glutamate metabolism"
"URIt","Uridine facilated transport in cytosol",-100,"Transport, extracellular"
"GHMT2rm","Glycine hydroxymethyltransferase  reversible  mitochondrial",329.64643080951,"Glycine, serine, alanine, and threonine metabolism"
"CYTDt","Cytidine facilated transport in cytosol",-100,"Transport, extracellular"
"HCO3E","HCO3 equilibration reaction",100,"Miscellaneous"
"EX_HC00955_e","L-3-Cyanoalanine exchange",-100,"Exchange/demand reaction"
"DEOXFVSitx","DEOXFVSitx",-100,"Drug metabolism"
"ACRNtm","O acetylcarnintine transport into mitochondria via diffusion",-740.279374925812,"Transport, mitochondrial"
"CITtbm","Citrate transport  mitochondrial",74.8569086947815,"Transport, mitochondrial"
"PYNP2r","Pyrimidine-nucleoside phosphorylase (uracil)",1000,"Pyrimidine catabolism"
"HMR_2718","HMR 2718",-1000,"Transport, mitochondrial"
"CARN160t_m","Hexadecanoyl-l-carnitine:carnitine antiport (Cytosol to mitochondira)",-47.3775127437379,"Transport, mitochondrial"
"SPODMm","Superoxide dismutase",51.1255666666667,"ROS detoxification"
"r0648","(5-Glutamyl)-peptide:amino-acid 5-glutamyltransferase Cyanoamino acid metabolism EC:2.3.2.2",100,"Miscellaneous"
"C4tmc","Transport of bytyrylcarnitine into mitochondrial matrix",-155.965952190723,"Transport, mitochondrial"
"BILDGLCURt","Bilirubin beta-diglucuronide transport via bicarbonate countertransport",300,"Transport, extracellular"
"ENO","Enolase",1000,"Glycolysis/gluconeogenesis"
"AMPDA","Adenosine monophosphate deaminase",86.2469193606455,"Nucleotide interconversion"
"THFt2_1","Tetrahydrofolate Transport via Anion Antiport",100,"Transport, extracellular"
"ACOAR5m","Trans-2-enoyl-CoA reductase (NADPH) (C12:0)",-4.83376656352077,"Fatty acid oxidation"
"4ABUTtm","4 aminobutanoate mitochondrial transport via diffusion",-1000,"Transport, mitochondrial"
"THYMDtm","Thymd transport",-73.0736162721226,"Transport, mitochondrial"
"DUTUP","DUTP:uridine 5'-phosphotransferase",-981.897673920471,"Nucleotide interconversion"
"RE0958E","Alpha-Amylase",-100,"Starch and sucrose metabolism"
"CSNATp","Carnitine O acetyltransferase  reverse direction  peroxisomal",-740.279374925812,"Fatty acid oxidation"
"NDPK4","Nucleoside-diphosphate kinase (ATP:dTDP)",2.25125138982408,"Nucleotide interconversion"
"PGK","Phosphoglycerate kinase",-1000,"Glycolysis/gluconeogenesis"
"GLDBRAN","Glycogen debranching enzyme",112.12411788822,"Starch and sucrose metabolism"
"RNDR4","Ribonucleoside-diphosphate reductase (UDP)",308.911249631547,"Nucleotide interconversion"
"AKGMALtm","Dicarboxylate/tricarboxylate carrier (mal:akg), mitochondrial",-504.77247124917,"Transport, mitochondrial"
"NDPK2","Nucleoside-diphosphate kinase (ATP:UDP)",-290.808923552018,"Nucleotide interconversion"
"r2101","Major Facilitator(MFS) TCDB:2.A.1.13.1",100,"Transport, extracellular"
"DCK1n","Deoxycytidine kinase, nuclear (ATP)",75.2233927282468,"Nucleotide interconversion"
"R04215","CTP:N-glycoloylneuraminate cytidylyltransferase",-1000,"Aminosugar metabolism"
"CYTK8","Cytidylate kinase (CMP,dATP)",70.3385847305131,"Nucleotide interconversion"
"EX_oh1_e","OH1 Exchange",-100,"Exchange/demand reaction"
"CYTK1","Cytidylate kinase (CMP)",-56.0577352031664,"Nucleotide interconversion"
"r0027","NADPH:CoA-glutathione oxidoreductase EC:1.8.1.9",545.995606581793,"Methionine and cysteine metabolism"
"ABUTt2r","4 aminobutyrate reversible transport in via proton symport",-580.444954741664,"Transport, extracellular"
"PGI","Glucose-6-phosphate isomerase",225.986777583494,"Glycolysis/gluconeogenesis"
"r0425","EC:1.1.1.42",-282.579944950054,"Miscellaneous"
"NDPK7","Nucleoside-diphosphate kinase (ATP:dCDP)",283.015282838347,"Nucleotide interconversion"
"EX_idp_e","IDP exchange",-100,"Exchange/demand reaction"
"HMR_1084","Gamma-Glutamyltransferase",100,"Leukotriene metabolism"
"BIOMASS_reaction","Generic Human Biomass Reaction",171.969398046298,NA
"ALDD2x","Aldehyde dehydrogenase (acetaldehyde, NAD)",486.617925479183,"Glycolysis/gluconeogenesis"
"RE2640C","N-Acyl-Aliphatic-L-Amino Acid Amidohydrolase",-1000,"Methionine and cysteine metabolism"
"PFK","Phosphofructokinase",225.986777583494,"Glycolysis/gluconeogenesis"
"LPASE","Lysophospholipase",100,"Glycerophospholipid metabolism"
"CYTK11","Cytidylate kinase (dCMP,dGTP)",33.5863819696,"Nucleotide interconversion"
"EX_deoxfvs_e","Exchange reaction for deoxy-fluvastatin-dinor in hepatic vein",100,"Exchange/demand reaction"
"ADK1","Adenylate kinase",395.910476860866,"Nucleotide interconversion"
"r0181","ITP Diphosphohydrolase",-100,"Purine catabolism"
"PGM","Phosphoglycerate mutase",-1000,"Glycolysis/gluconeogenesis"
"ASPTA","Aspartate transaminase",-1000,"Alanine and aspartate metabolism"
"DGTPtn","DGTP diffusion in nucleus",1.70215310186225,"Transport, nuclear"
"r2199","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5",-300,"Transport, extracellular"
"EICOSTETCRNt","Transport into the mitochondria (carnitine)",1000,"Fatty acid oxidation"
"C4CRNCPT2","Transport of butyryl carnitine in the mitochondrial matrix for final hydrolysis",-155.965952190723,"Fatty acid oxidation"
"CYOR_u10mi","CYOR u10mi",225.113333333333,"Oxidative phosphorylation"
"NDPK3","Nucleoside-diphosphate kinase (ATP:CDP)",-1000,"Nucleotide interconversion"
"CYTK11n","Cytidylate kinase (dCMP,dGTP),nuclear",75.2233927282468,"Nucleotide interconversion"
"RE3301C_1","Phospholipase D",5.51316693196626,"Glycerophospholipid metabolism"
"EX_gluala_e","5-L-Glutamyl-L-alanine exchange",100,"Exchange/demand reaction"
"DRPA","Deoxyribose-phosphate aldolase",450.532382901342,"Pentose phosphate pathway"
"NDPK6","Nucleoside-diphosphate kinase (ATP:dUDP)",-1000,"Nucleotide interconversion"
"ACOAD9m","2-methylacyl-coa dehydrogenase, 2-Methylprop-2-enoyl-CoA forming",346.572700216439,"Valine, leucine, and isoleucine metabolism"
"FBA","Fructose-bisphosphate aldolase",225.986777583494,"Glycolysis/gluconeogenesis"
"FVSitx","FVSitx",100,"Drug metabolism"
"MI3PP","1D-myo-Inositol 3-phosphate phosphohydrolase",63.060629555214,"Inositol phosphate metabolism"
"EX_HC01577_e","Exchange of gamma-Glutamyl-beta-cyanoalanine",100,"Exchange/demand reaction"
"RE0944E","Alpha-Amylase",-100,"Starch and sucrose metabolism"
"ALATA_L","L-alanine transaminase",-397.151661277729,"Glutamate metabolism"
"DCK1m","Deoxycytidine kinase, mitochondrial (ATP)",-492.169393659989,"Nucleotide interconversion"
"RE1448N_1","Phosphatidylinositol-3,4,5-Trisphosphate 3-Phosphatase",-59.0511630397646,"Phosphatidylinositol phosphate metabolism"
"SK_ficytb5_c","Sink ficytb5[c]",1000,NA
"SK_pro__L_c","Sink pro L[c]",-70.934625183729,"Exchange/demand reaction"
"CATm","Catalase",25.5627833333333,"ROS detoxification"
"SK_5HPET_c","Sink for 5(S)-HPETE",-300,"Exchange/demand reaction"
"EX_h2o_e","H2O exchange",-100,"Exchange/demand reaction"
"TMDS","Thymidylate synthase",75.3248676619467,"Nucleotide interconversion"
"BALAtmr","Beta-alanine transport, mitochondria",450.532382901342,"Transport, mitochondrial"
"GLYC3Ptm","Glycerol 3 phosphate shuttle",97.4940619316693,"Transport, mitochondrial"
"EX_gthrd_e","Reduced glutathione exchange",-100,"Exchange/demand reaction"
"PCHOL_HStg","Phosphatidylcholine scramblase",3.00705689423756,"Transport, golgi apparatus"
"r1116","ATP Exporter (ATP-E) TCDB:9.A.6.1.1",-100,"Transport, extracellular"
"ECOAR","Trans-2-enoyl-CoA reductase (18:0) (NADPH)",-52.2112793072586,"Fatty acid synthesis"
"MDHm","Malate dehydrogenase  mitochondrial",-266.908226882817,"Citric acid cycle"
"EX_ala__L_e","L-Alanine exchange",100,"Exchange/demand reaction"
"HMR_3106","HMR 3106",-840.279374925812,"Transport, peroxisomal"
"EX_leuktrD4_e","Leukotriene D4 exchange",100,"Exchange/demand reaction"
"MTHFD2m","Methylenetetrahydrofolate dehydrogenase (NAD), mitochondrial",-1000,"Folate metabolism"
"EX_met__L_e","L-Methionine exchange",-26.3144133502484,"Exchange/demand reaction"
"HACD4m","3-hydroxyacyl-CoA dehydrogenase (C10:0)",-4.83376656352077,"Fatty acid oxidation"
"EX_glc__D_e","D-Glucose exchange",100,"Exchange/demand reaction"
"EX_cgly_e","Cys-Gly exchange",-100,"Exchange/demand reaction"
"CYTDtn","Cytidine  transport in nucleus",118.102326079529,"Transport, nuclear"
"PPAtr","Propionate transport, diffusion",1000,"Transport, extracellular"
"DAG_HStg","Diacylglycerol Golgi Export",3.00705689423756,"Transport, golgi apparatus"
"SK_focytb5_c","Sink focytb5[c]",-1000,NA
"PHETA1","Phenylalanine transaminase",-100,"Phenylalanine metabolism"
"ALR3","Aldose reductase (acetol)",14.1316833333333,"Pyruvate metabolism"
"COAtp","Coenzyme A transport, peroxisomal",887.65688766955,"Transport, peroxisomal"
"ETHAAL","Ethanolamine ammonia-lyase",36.085542577841,"Glycerophospholipid metabolism"
"MDHp","Malate dehydrogenase  peroxisomal",-100,"Citric acid cycle"
"SK_asn__L_c","Sink asn L[c]",-48.0525490490867,"Exchange/demand reaction"
"SK_glygn2_c","Sink glygn2[c]",-112.12411788822,"Exchange/demand reaction"
"GLYCLm","Glycine cleavage system  mitochondrial",-608.67394661031,"Transport, extracellular"
"EX_ins_e","Inosine exchange",-100,"Exchange/demand reaction"
"r0437","Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21",-47.3775127437379,"Fatty acid oxidation"
"r0509","Succinate:Ubiquinone Oxidoreductase",225.113333333333,"Citric acid cycle"
"G3PD1irm","Glycerol 3 phosphate dehydrogenase  NAD   mitochondrial",-97.4940619316693,"Glycerophospholipid metabolism"
"LEUTAm","Leucine transaminase  mitochondrial",-17.5222813337774,"Valine, leucine, and isoleucine metabolism"
"SK_Tyr_ggn_c","Sink for Tyr-194 Of Apo-Glycogenin Protein (Primer For Glycogen Synthesis)",112.12411788822,"Exchange/demand reaction"
"HMR_7197","HMR 7197",447.496488138408,"O-glycan metabolism"
"OROTGLUt","Orotate-Glutamate Antiport",537.67,"Transport, extracellular"
"EX_gly_e","Glycine exchange",100,"Exchange/demand reaction"
"CRNtp","Carnitine transport into peroxsiome",-740.279374925812,"Transport, peroxisomal"
"EX_itp_e","Exchange of ITP",100,"Exchange/demand reaction"
"DCYTtm","Deoxycytidine facilated transport in mitochondria",-492.169393659989,"Transport, mitochondrial"
"DNDPt4m","DATP transport via dUDP antiport",2.25125138982408,"Transport, mitochondrial"
"ITPtn","ITP nuclear transport",225.67017818474,"Transport, nuclear"
"EX_CE2839_e","Maltodecaose exchange",100,"Exchange/demand reaction"
"r1117","Facilitated diffusion",75.3248676619467,"Transport, mitochondrial"
"CYStec","L-cysteine transport via diffusion (extracellular to cytosol)",100,"Transport, extracellular"
"METtec","L-methionine transport via diffusion (extracellular to cytosol)",26.3144133502484,"Transport, extracellular"
"HC00900t4","Transport of Methylmalonate, Antiport with Phsophate",-100,"Transport, extracellular"
"IMPtr","Transport of IMP",-78.3337475095451,"Transport, extracellular"
"VALTAim","Valine transaminase  mitochondiral",-653.427299783561,"Valine, leucine, and isoleucine metabolism"
"EX_gsn_e","Guanosine exchange",100,"Exchange/demand reaction"
"HMGCOAtm","Hydroxymethylglutaryl CoA reversible mitochondrial transport",14.1316833333333,"Transport, mitochondrial"
"NH4tn","Ammonia nuclear transport",-118.102326079529,"Transport, nuclear"
"EX_malthx_e","Maltohexaose exchange",100,"Exchange/demand reaction"
"UPPRT","Uracil phosphoribosyltransferase",1000,"Pyrimidine synthesis"
"5MTHFt","5-Methyltetrahydrofolate transport via receptor binding and protolysis",396.992943105762,"Transport, extracellular"
"CO2t","CO2 transporter via diffusion",-100,"Transport, extracellular"
"3HBCOAHLm","3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",346.572700216439,"Valine, leucine, and isoleucine metabolism"
"ACACT4m","Acetyl-CoA C-acyltransferase (C10:0)",-4.83376656352077,"Fatty acid oxidation"
"DM_datp_m","DATP demand",2.25125138982408,"Exchange/demand reaction"
"VALTA","Valine transaminase",1000,"Valine, leucine, and isoleucine metabolism"
"DM_ach_c","DM ach[c]",797.884324925812,"Exchange/demand reaction"
"ATPS4mi","ATP synthase (four protons for one ATP)",337.67,"Oxidative phosphorylation"
"RE1807C","RE1807",-410.069554612544,"Bile acid synthesis"
"CERT1gt","Ceramide transport protein",3.00705689423756,"Transport, golgi apparatus"
"EX_maltttr_e","Maltotetraose exchange",-100,"Exchange/demand reaction"
"DM_Lcystin_c","Demand for L-Cystine",545.995606581793,"Exchange/demand reaction"
"COPROSTt","Coprostanol transport via bicarbonate countertransport",-8.37825975144284,"Transport, extracellular"
"O2tm","O2 transport  diffusion",35.8683166666667,"Transport, mitochondrial"
"ALCD22_L","Alcohol dehydrogenase (L-lactaldehyde)",14.1316833333333,"Pyruvate metabolism"
"EX_pi_e","Phosphate exchange",100,"Exchange/demand reaction"
"SK_stcoa_c","Sink stcoa[c]",-52.2112793072586,"Exchange/demand reaction"
"THRGLYexR","L-threonine/glycine reversible exchange",100,"Transport, extracellular"
"PAIL45P_HStn","Phosphatidylinositol 4,5-bisphosphate nuclear transport (diffusion)",-59.0511630397646,"Transport, nuclear"
"EX_na1_e","Sodium exchange",-100,"Exchange/demand reaction"
"PPM2","Phosphopentomutase 2 (deoxyribose)",450.532382901342,"Pentose phosphate pathway"
"EX_cys__L_e","L-Cysteine exchange",-100,"Exchange/demand reaction"
"r1109","Citrate oxaloacetate-lyase ((pro-3S)-CH2COO- -->acetate) Citrate cycle (TCA cycle) EC:4.1.3.6",613.382074520817,"Miscellaneous"
"EX_thf_e","5,6,7,8-Tetrahydrofolate exchange",-100,"Exchange/demand reaction"
"ECOAH4m","Enoyl-CoA hydratase (C10:0)",-4.83376656352077,"Fatty acid oxidation"
"SK_val__L_c","Sink val L[c]",-407.21031375335,"Exchange/demand reaction"
"HXAND","Hypoxanthine dehydrogenase",100,"Nucleotide interconversion"
"EX_gluside_hs_e","Exchange/Demand Reaction",-3.00705689423756,"Exchange/demand reaction"
"GLYtm","Glycine passive transport to mitochondria",-938.32037741982,"Transport, mitochondrial"
"FVStep","Efflux of fluvastatin from enterocytes into portal blood",-100,"Drug metabolism"
"PROSTGE2t","Prostaglandin transport via bicarbonate countertransport",108.378259751443,"Transport, extracellular"
"SK_thf_c","EX thf LPAREN c RPAREN",200,"Exchange/demand reaction"
"r1384","Guanosine aminohydrolase EC:3.5.4.15",-100,"Nucleotide interconversion"
"PDHm","Pyruvate dehydrogenase",184.733896875712,"Glycolysis/gluconeogenesis"
"ADCim","Acetoacetate decarboxylation (irreversible), mitochondrial",14.1316833333333,"Propanoate metabolism"
"EX_pe_hs_e","Phosphatidylethanolamine (homo sapiens) exchange",-45.6081760252566,"Exchange/demand reaction"
"SK_coa_c","Sink coa[c]",4.8337665635209,"Exchange/demand reaction"
"ECOAH12m","Enoyl-coa hydratase, 3-Hydroxyisobutyryl-CoA forming",346.572700216439,"Valine, leucine, and isoleucine metabolism"
"MAL_Ltx","Transport reaction for malate",100,"Transport, peroxisomal"
"FAOXC80","Beta oxidation of med/long chain fatty acid",4.83376656352077,"Fatty acid oxidation"
"r0423","Isocitrate:NADP+ oxidoreductase (decarboxylating) Citrate cycle (TCA cycle) EC:1.1.1.42",282.579944950054,"Miscellaneous"
"L_LACtcm","L-lactate transport via diffusion (cytosol to mitochondria)",791.836930750386,"Transport, mitochondrial"
"EX_leuktrC4_e","Leukotriene C4 exchange",100,"Exchange/demand reaction"
"ACETONEt2m","Acetone mitochondrial transport via proton symport",-14.1316833333333,"Transport, mitochondrial"
"DCTPtn","DCTP diffusion in nucleus",283.015282838347,"Transport, nuclear"
"SK_cys__L_c","Sink cys L[c]",-1000,"Exchange/demand reaction"
"FOLOAT2tc","Folate Transport by Oats",100,"Transport, extracellular"
"ELAIDCPT1","Carnitine O-palmitoyltransferase",52.2112793072586,"Fatty acid oxidation"
"EX_tyr__L_e","L-Tyrosine exchange",-27.4585257554504,"Exchange/demand reaction"
"MI3PS","1D-myo-inositol-3-phosphate lyase (isomerizing)",63.060629555214,"Inositol phosphate metabolism"
"SK_ile__L_c","Sink ile L[c]",-49.1966614542887,"Exchange/demand reaction"
"EX_malttr_e","Maltotriose exchange",-100,"Exchange/demand reaction"
"SK_gly_c","Sink gly[c]",1000,"Exchange/demand reaction"
"C40CPT1","Production of butyrylcarnitine",-155.965952190723,"Fatty acid oxidation"
"ACTNMO","Acetone monooxygenase",14.1316833333333,"Pyruvate metabolism"
"EX_lpchol_hs_e","Lysophosphatidylcholine (homo sapiens) exchange",-100,"Exchange/demand reaction"
"MMTSADm","Malonate-semialdehyde dehydrogenase (acetylating), mitochondrial",346.572700216439,"Valine, leucine, and isoleucine metabolism"
"THFtm","5,6,7,8-Tetrahydrofolate transport, diffusion, mitochondrial",-279.0275158008,"Transport, mitochondrial"
"SRTNENT4tc","Serotonin Transport by Ent4",168.835,"Transport, extracellular"
"ADK3","Adentylate kinase (GTP)",517.842603778489,"Nucleotide interconversion"
"LEUt5m","Leucine mitochondrial transport",-17.5222813337774,"Transport, mitochondrial"
"VALt5m","Valine reversible mitochondrial transport",-653.427299783561,"Transport, mitochondrial"
"EX_cytd_e","Cytidine exchange",100,"Exchange/demand reaction"
"PGP_hs_tm","Transport of Phosphatidyl Glycerol Phosphate, Mitochondrial",-2.50593806833065,"Transport, mitochondrial"
"SK_ser__L_c","Sink ser L[c]",-1000,"Exchange/demand reaction"
"LPCHOLt","Lysophosphatidylcholine Transport",100,"Transport, extracellular"
"PUNP5","Purine-nucleoside phosphorylase (Inosine)",100,"Purine catabolism"
"SK_lys__L_c","Sink lys L[c]",-101.825488154785,"Exchange/demand reaction"
"PIt7","Phosphate transport in/out via three Na+ symporter",-100,"Transport, extracellular"
"ATPtm","ADP/ATP transporter, mitochondrial",1000,"Transport, mitochondrial"
"PItn","Phosphate transport, nuclear",-118.102326079529,"Transport, nuclear"
"MMSAD3m","Methylmalonate-semialdehyde dehydrogenase (acylating)",450.532382901342,"Propanoate metabolism"
"HMR_8510","HMR 8510",14.1316833333333,"Transport, mitochondrial"
"NDPK9n","Nucleoside-diphosphate kinase (ATP:IDP), nuclear",-225.67017818474,"Nucleotide interconversion"
"EX_atp_e","EX atp LPAREN e RPAREN",-100,"Exchange/demand reaction"
"EX_Rtotal_e","R total exchange",100,"Exchange/demand reaction"
"PSSA1_hs","Phosphatidylserine synthase homo sapiens",-29.5699660246628,"Glycerophospholipid metabolism"
"OIVD2m","2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxobutanoate), mitochondrial",346.572700216439,"Valine, leucine, and isoleucine metabolism"
"SK_pmtcoa_c","Sink pmtcoa[c]",47.3775127437379,"Exchange/demand reaction"
"ACt2m","Acetate mitochondrial transport via proton symport",-613.382074520817,"Transport, mitochondrial"
"NTD5m","5'-nucleotidase (dTMP), mitochondrial",73.0736162721226,"Nucleotide interconversion"
"LEUKTRA4t","Leukotriene A4 transmembrane (homo sapiens) transport",-100,"Transport, extracellular"
"LCARS","Lacaldehyde reductase (S-propane-1,2-diol forming)",-14.1316833333333,"Pyruvate metabolism"
"MTHFD","Methylenetetrahydrofolate dehydrogenase (NADP)",1000,"Folate metabolism"
"RE2605C","RE2605C",100,"Purine catabolism"
"Uritn","Uridine  transport in nucleus",-118.102326079529,"Transport, nuclear"
"GTMLTe","G-glutamyltransferase (e)",100,"Glutathione metabolism"
"EX_imp_e","IMP exchange",78.3337475095451,"Exchange/demand reaction"
"PGPP_hsc","Transport of Phosphatidyl Glycerol Phosphate, Mitochondrial",2.50593806833065,"Glycerophospholipid metabolism"
